name,orcid,link,date,journal,id
Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.19195/2300-7249.40.4.1,2018-03,Studia nad Autorytaryzmem i Totalitaryzmem,Amadeusz_Dawid_Citlak_7
Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,Dehumanizacja – patologia czy permanentny stan ludzkiego umysłu? Spojrzenie z perspektywy psychologii poznania społecznego ,2018-02-09,"Studia nad autorytaryzmem i totalitaryzmem,",Amadeusz_Dawid_Citlak_8
Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.19195/2300-7249.41.4.6,2018-01-28,Studia nad Autorytaryzmem i Totalitaryzmem,Amadeusz_Dawid_Citlak_9
Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://czasopisma.kul.pl/ba/article/view/10655,2018-01-03,The Biblical Annals,Amadeusz_Dawid_Citlak_10
Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.4467/20844077sr.19.018.11377,2018-01-02,Studia Religiologica,Amadeusz_Dawid_Citlak_11
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1016/j.paid.2020.110241,2021,Personality and Individual Differences,Ewa_Domaradzka-Woropińska_1
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1027/1614-0001/a000279,2019,Journal of Individual Differences,Ewa_Domaradzka-Woropińska_2
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.24425/ppb.2019.126012,2019,Polish Psychological Bulletin,Ewa_Domaradzka-Woropińska_3
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1016/j.psyneuen.2019.05.027,2019-05,Psychoneuroendocrinology,Ewa_Domaradzka-Woropińska_4
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.3389/fpsyg.2018.00856,2018,Frontiers in Psychology,Ewa_Domaradzka-Woropińska_5
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,To Bridge the Chasm Between Personality Psychology and Clinical Psychology: Some Insights from the Systemic Perspective,2018,European Journal of Personality,Ewa_Domaradzka-Woropińska_6
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.3389/fpsyg.2017.02376,2018,Frontiers in Psychology,Ewa_Domaradzka-Woropińska_7
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1002/per.2174,2018-09,European Journal of Personality,Ewa_Domaradzka-Woropińska_8
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.24425/119495,2018-07-15,Polish Psychological Bulletin,Ewa_Domaradzka-Woropińska_9
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.3389/fpsyg.2017.01365,2017,Frontiers in Psychology,Ewa_Domaradzka-Woropińska_10
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1002/per.2128,2017-09,European Journal of Personality,Ewa_Domaradzka-Woropińska_11
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1016/j.paid.2016.12.054,2017-04,Personality and Individual Differences,Ewa_Domaradzka-Woropińska_12
Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1080/02699931.2017.1295026,2017-03-08,Cognition and Emotion,Ewa_Domaradzka-Woropińska_13
Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1556/2006.2021.00056,2021-10-05,Journal of Behavioral Addictions,Małgorzata_Iwona_Draps_1
Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1016/j.neuroimage.2020.117544,2021-02,NeuroImage,Małgorzata_Iwona_Draps_2
Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1556/2006.7.2018.33,2018-06,Journal of behavioral addictions,Małgorzata_Iwona_Draps_3
Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1017/s0033291717003385,2017-11,Psychological medicine,Małgorzata_Iwona_Draps_4
Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1038/npp.2017.78,2017-09,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,Małgorzata_Iwona_Draps_5
Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1016/j.ijpsycho.2017.04.006,2017-07,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Małgorzata_Iwona_Draps_6
Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1038/s41598-017-00565-2,2017-03,Scientific reports,Małgorzata_Iwona_Draps_7
Małgorzata Anna Fajkowska,https://orcid.org/0000-0002-4418-2294,https://doi.org/10.1111/jopy.12314,2018-02,Journal of Personality,Małgorzata_Anna_Fajkowska_1
Małgorzata Anna Fajkowska,https://orcid.org/0000-0002-4418-2294,https://doi.org/10.1111/jopy.12335,2018-02,Journal of Personality,Małgorzata_Anna_Fajkowska_2
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1007/s00406-019-01065-2,2021-06-06,European Archives of Psychiatry and Clinical Neuroscience,Łukasz_Gawęda_1
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12925,2021-04-30,Early Intervention in Psychiatry,Łukasz_Gawęda_2
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1093/schbul/sbaa125,2021-03-16,Schizophrenia Bulletin,Łukasz_Gawęda_3
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1080/14459795.2020.1808045,2021-01-02,International Gambling Studies,Łukasz_Gawęda_4
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.concog.2019.102845,2020,Consciousness and Cognition,Łukasz_Gawęda_5
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1192/j.eurpsy.2020.103,2020-11-20,European Psychiatry,Łukasz_Gawęda_6
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12891,2020-04,Early Intervention in Psychiatry,Łukasz_Gawęda_7
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1192/j.eurpsy.2020.31,2020-03-23,European Psychiatry,Łukasz_Gawęda_8
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1002/mpr.1809,2020-03-05,International Journal of Methods in Psychiatric Research,Łukasz_Gawęda_9
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12829,2020-02-17,Early Intervention in Psychiatry,Łukasz_Gawęda_10
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1017/s0033291718004026,2020-01-10,Psychological Medicine,Łukasz_Gawęda_11
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2019.01.044,2019,Psychiatry Research,Łukasz_Gawęda_12
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1093/schbul/sby156,2019,Schizophrenia Bulletin,Łukasz_Gawęda_13
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2018.12.023,2019,Psychiatry Research,Łukasz_Gawęda_14
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.schres.2018.11.034,2019,Schizophrenia Research,Łukasz_Gawęda_15
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.jad.2019.05.008,2019,Journal of Affective Disorders,Łukasz_Gawęda_16
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1002/wps.20597,2019,World Psychiatry,Łukasz_Gawęda_17
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.eurpsy.2018.11.009,2019,European Psychiatry,Łukasz_Gawęda_18
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2019.01.035,2019,Psychiatry Research,Łukasz_Gawęda_19
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12711,2019-06-03,Early Intervention in Psychiatry,Łukasz_Gawęda_20
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1080/13546805.2019.1611551,2019-05-04,Cognitive Neuropsychiatry,Łukasz_Gawęda_21
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1007/s12144-018-0011-8,2018,Current Psychology,Łukasz_Gawęda_22
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.eurpsy.2017.09.003,2018,European Psychiatry,Łukasz_Gawęda_23
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1007/s12035-017-0708-y,2018,Molecular Neurobiology,Łukasz_Gawęda_24
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2017.11.009,2018,Psychiatry Research,Łukasz_Gawęda_25
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.schres.2017.05.042,2018,Schizophrenia Research,Łukasz_Gawęda_26
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.schres.2017.07.023,2018,Schizophrenia Research,Łukasz_Gawęda_27
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1037/abn0000262,2017,Journal of Abnormal Psychology,Łukasz_Gawęda_28
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.rmed.2017.04.011,2017,Respiratory Medicine,Łukasz_Gawęda_29
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1080/17522439.2017.1300186,2017,Psychosis,Łukasz_Gawęda_30
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,Psychologiczne mechanizmy powstawania urojeń,2017,Psychiatria,Łukasz_Gawęda_31
Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.jbtep.2016.08.003,2017,Journal of Behavior Therapy and Experimental Psychiatry,Łukasz_Gawęda_32
Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1111/add.15272,2021-04-06,Addiction,Mateusz_Kazimierz_Gola_1
Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.2147/ndt.s221540,2020-09,Neuropsychiatric Disease and Treatment,Mateusz_Kazimierz_Gola_2
Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1037/abn0000501,2020-04,Journal of Abnormal Psychology,Mateusz_Kazimierz_Gola_3
Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1088/1741-2552/ab21f2,2019-09-19,Journal of Neural Engineering,Mateusz_Kazimierz_Gola_4
Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1007/s10508-018-1167-x,2018-07-20,Archives of Sexual Behavior,Mateusz_Kazimierz_Gola_5
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1177/1368430221992114,2021-07,Group Processes & Intergroup Relations,Katarzyna_Hamer-Den_Heyer_1
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1002/ijop.12678,2021-02-08,International Journal of Psychology,Katarzyna_Hamer-Den_Heyer_2
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.ijintrcl.2020.08.007,2020,International Journal of Intercultural Relations,Katarzyna_Hamer-Den_Heyer_3
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.ijintrel.2020.08.007,2020-11,International Journal of Intercultural Relations,Katarzyna_Hamer-Den_Heyer_4
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.paid.2018.12.019,2019-04,Personality and Individual Differences,Katarzyna_Hamer-Den_Heyer_5
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1111%2Fpops.12572,2019-03-20,Political Psychology,Katarzyna_Hamer-Den_Heyer_6
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.paid.2018.03.052,2018,Personality and Individual Differences,Katarzyna_Hamer-Den_Heyer_7
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1177/1069397118816939,2018,Cross-Cultural Research,Katarzyna_Hamer-Den_Heyer_8
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,"Multiple social identifications and their relation to life satisfaction, physical well-being, and feeling of discrimination in the cross-cultural context",2017,Fides et Ratio,Katarzyna_Hamer-Den_Heyer_9
Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.paid.2016.09.058,2017,Personality and Individual Differences,Katarzyna_Hamer-Den_Heyer_10
Krzysztof Kaniasty,https://orcid.org/0000-0003-4492-2843,https://doi.org/10.1002/jts.22629,2021-06-21,Journal of Traumatic Stress,Krzysztof_Kaniasty_1
Krzysztof Kaniasty,https://orcid.org/0000-0003-4492-2843,https://doi.org/10.1037/tra0000981,2021-02,"Psychological Trauma: Theory, Research, Practice, and Policy",Krzysztof_Kaniasty_2
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1080/17439760.2020.1858332,2021-06-30,The Journal of Positive Psychology,Jakub_Kryś_1
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1007/s10902-020-00311-y,2020,Journal of Happiness Studies,Jakub_Kryś_2
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1080/21711976.2020.1734399,2020,Psyecology,Jakub_Kryś_3
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1177/1354067x19868146,2019-08-13,Culture & Psychology,Jakub_Kryś_4
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1111/ajsp.12364,2019-04-29,Asian Journal of Social Psychology,Jakub_Kryś_5
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1007/s12144-019-00249-2,2019-04-27,Current Psychology,Jakub_Kryś_6
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1080%2F02680939.2019.1576923,2019-02-18,Journal of Education Policy,Jakub_Kryś_7
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1002/ijop.12420,2017,International Journal of Psychology,Jakub_Kryś_8
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1515/humor-2016-0087,2017,HUMOR International Journal of Humor Research,Jakub_Kryś_9
Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1037/str0000070,2017,International Journal of Stress Management,Jakub_Kryś_10
Anna Kwiatkowska,https://orcid.org/0000-0002-5867-7079 ,https://doi.org/10.1016/j.paid.2020.110540,2021-03,Personality and Individual Differences,Anna_Kwiatkowska_1
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/foods10102420,2021-10-13,Foods,Klaudia_Ewa_Modlińska_1
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/ani11041068,2021-04-09,Animals,Klaudia_Ewa_Modlińska_2
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.21769/bioprotoc.3485,2020,BIO-PROTOCOL,Klaudia_Ewa_Modlińska_3
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2020.104221,2020-08,Behavioural Processes,Klaudia_Ewa_Modlińska_4
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/nu12092498,2020-08-19,Nutrients,Klaudia_Ewa_Modlińska_5
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/su12166292,2020-08-05,Sustainability,Klaudia_Ewa_Modlińska_6
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.7554/elife.50651,2020-01-17,eLife,Klaudia_Ewa_Modlińska_7
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2019.04.015,2019,Behavioural Processes,Klaudia_Ewa_Modlińska_8
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1038/s41598-019-42924-1,2019-12,Scientific Reports,Klaudia_Ewa_Modlińska_9
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1371/journal.pone.0215348,2019-04-11,PLOS ONE,Klaudia_Ewa_Modlińska_10
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1007/s12565-018-0445-y,2018,Anatomical Science International,Klaudia_Ewa_Modlińska_11
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.physbeh.2018.06.009,2018,Physiology and Behavior,Klaudia_Ewa_Modlińska_12
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2018.05.010,2018,Behavioural Processes,Klaudia_Ewa_Modlińska_13
Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/nu10091301,2018-09-14,Nutrients,Klaudia_Ewa_Modlińska_14
Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1016/j.neubiorev.2020.06.023,2020-06,Neuroscience & Biobehavioral Reviews,Maria_Nalberczak-Skóra_1
Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1016/j.pharep.2019.09.015,2019-12,Pharmacological Reports,Maria_Nalberczak-Skóra_2
Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1038/s41386-018-0119-4,2018,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,Maria_Nalberczak-Skóra_3
Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1111/gbb.12457,2018-02,"Genes, Brain and Behavior",Maria_Nalberczak-Skóra_4
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.ijpsycho.2021.03.002,2021,International Journal of Psychophysiology,Łukasz_Piotr_Okruszek_1
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.psychres.2021.114135,2021,Psychiatry Research,Łukasz_Piotr_Okruszek_2
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.jrp.2021.104103,2021,Journal of Research in Personality,Łukasz_Piotr_Okruszek_3
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1007/s12559-021-09834-9,2021,Cognitive Computation,Łukasz_Piotr_Okruszek_4
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fpsyt.2020.589973,2020,Frontiers in Psychiatry,Łukasz_Piotr_Okruszek_5
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fpsyg.2020.579181,2020,Frontiers in Psychology,Łukasz_Piotr_Okruszek_6
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fpsyt.2020.00123,2020,Frontiers in Psychiatry,Łukasz_Piotr_Okruszek_7
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1002/acp.3687,2020-09,Applied Cognitive Psychology,Łukasz_Piotr_Okruszek_8
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.12740/pp/112265,2020-08-31,Psychiatria Polska,Łukasz_Piotr_Okruszek_9
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1111/eip.12796,2019,Early Intervention in Psychiatry,Łukasz_Piotr_Okruszek_10
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.psychres.2019.02.057,2019,Psychiatry Research,Łukasz_Piotr_Okruszek_11
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1080/17470919.2017.1415969,2019,Social Neuroscience,Łukasz_Piotr_Okruszek_12
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1017/s1355617717000960,2018,Journal of the International Neuropsychological Society,Łukasz_Piotr_Okruszek_13
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1037/abn0000335,2018,Journal of Abnormal Psychology,Łukasz_Piotr_Okruszek_14
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1017/s0033291717003385,2018,Psychological Medicine,Łukasz_Piotr_Okruszek_15
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fnhum.2018.00048,2018,Frontiers in Human Neuroscience,Łukasz_Piotr_Okruszek_16
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1176/appi.neuropsych.17080153,2018,Journal of Neuropsychiatry and Clinical Neurosciences,Łukasz_Piotr_Okruszek_17
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3758/s13415-018-0578-4,2018,"Cognitive, Affective and Behavioral Neuroscience",Łukasz_Piotr_Okruszek_18
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.schres.2017.09.028,2018,Schizophrenia Research,Łukasz_Piotr_Okruszek_19
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.schres.2017.03.013,2017,Schizophrenia Research,Łukasz_Piotr_Okruszek_20
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.yebeh.2017.04.016,2017,Epilepsy and Behavior,Łukasz_Piotr_Okruszek_21
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1038/s41598-017-00565-2,2017,Scientific Reports,Łukasz_Piotr_Okruszek_22
Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1080/17470919.2016.1244113,2017,Social Neuroscience,Łukasz_Piotr_Okruszek_23
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1038/s41598-021-89289-y,2021-12,Scientific Reports,Wojciech_Pisula_1
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/foods10102420,2021-10-13,Foods,Wojciech_Pisula_2
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/ani11041068,2021-04-09,Animals,Wojciech_Pisula_3
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.21769/bioprotoc.3485,2020,BIO-PROTOCOL,Wojciech_Pisula_4
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/nu12092498,2020-08-19,Nutrients,Wojciech_Pisula_5
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/su12166292,2020-08-05,Sustainability,Wojciech_Pisula_6
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.7554/elife.50651,2020-01-17,eLife,Wojciech_Pisula_7
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,Behavioural Response to the Environmental Changes of Various Types in Lister-Hooded Male Rats.,2019,Scientific Reports,Wojciech_Pisula_8
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,Domestication and the role of social play on the development of socio-cognitive skills in rats.,2019,International Journal of Comparative Psychology,Wojciech_Pisula_9
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1016/j.beproc.2019.04.015,2019-07,,Wojciech_Pisula_10
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1038/s41598-019-42924-1,2019-05-08,Scientific Reports,Wojciech_Pisula_11
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1371/journal.pone.0215348,2019-04-11,PLOS ONE,Wojciech_Pisula_12
Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,Dary z dotyku,2018,ACADEMIA-magazyn Polskiej Akademii Nauk,Wojciech_Pisula_13
