name,orcid,link,date,journal,id
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1016/j.paid.2021.111299,2021,Personality and Individual Differences,Paweł_Andrzej_Atroszko_2
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1007/s10943-021-01350-2,2021,Journal of Religion and Health,Paweł_Andrzej_Atroszko_3
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1007/s12144-021-01712-9,2021,Current Psychology,Paweł_Andrzej_Atroszko_4
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1016/j.addbeh.2021.106941,2021,Addictive Behaviors,Paweł_Andrzej_Atroszko_5
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1007/s11469-019-00193-z,2021,International Journal of Mental Health and Addiction,Paweł_Andrzej_Atroszko_6
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.3390/ijerph18168590,2021,International Journal of Environmental Research and Public Health,Paweł_Andrzej_Atroszko_7
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.5114/hpr.2020.98734,2021,Health Psychology Report,Paweł_Andrzej_Atroszko_8
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.5114/cipp.2021.107070,2021,Current Issues in Personality Psychology,Paweł_Andrzej_Atroszko_9
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1007/s11469-021-00707-8,2021-12-03,International Journal of Mental Health and Addiction,Paweł_Andrzej_Atroszko_10
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.2478/cpp-2020-0017,2020,Current Problems of Psychiatry,Paweł_Andrzej_Atroszko_11
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1007/s12144-020-00625-3,2020,Current Psychology,Paweł_Andrzej_Atroszko_12
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.26881/ae.2020.17.01,2020,Ars Educandi,Paweł_Andrzej_Atroszko_13
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.5114/cipp.2020.95149,2020,Current Issues in Personality Psychology,Paweł_Andrzej_Atroszko_14
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1177/1029864918822138,2020,Musicae Scientiae,Paweł_Andrzej_Atroszko_15
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.24818/ea/2020/s14/1265,2020,Amfiteatru Economic,Paweł_Andrzej_Atroszko_16
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.17951/lrp.2020.39.2.223-242,2020,Lubelski Rocznik Pedagogiczny,Paweł_Andrzej_Atroszko_17
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.5114/hpr.2020.95746,2020,Health Psychology Report,Paweł_Andrzej_Atroszko_18
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.5114/hpr.2019.91428,2020,Health Psychology Report,Paweł_Andrzej_Atroszko_19
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.3390/ijerph17020660,2020,International Journal of Environmental Research and Public Health,Paweł_Andrzej_Atroszko_20
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1556/2006.8.2019.11,2019,Journal of Behavioral Addictions,Paweł_Andrzej_Atroszko_21
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.5114/hpr.2019.88058,2019,Health Psychology Report,Paweł_Andrzej_Atroszko_22
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1093/ajcn/nqz164,2019,American Journal of Clinical Nutrition,Paweł_Andrzej_Atroszko_23
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.15557/pipk.2019.0025,2019,Psychiatria i Psychologia Kliniczna,Paweł_Andrzej_Atroszko_24
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.18290/rpsych.2019.22.2-5,2019,Roczniki Psychologiczne,Paweł_Andrzej_Atroszko_25
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.18520/cs/v117/i7/1184-1188,2019,Current Science,Paweł_Andrzej_Atroszko_26
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1177/0004867419828496,2019,Australian and New Zealand Journal of Psychiatry,Paweł_Andrzej_Atroszko_27
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.15557/pipk.2018.0034,2018,Psychiatria i Psychologia Kliniczna,Paweł_Andrzej_Atroszko_28
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1016/j.chb.2018.04.001,2018,Computers in Human Behavior,Paweł_Andrzej_Atroszko_29
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1556/2006.7.2018.05,2018,Journal of Behavioral Addictions,Paweł_Andrzej_Atroszko_30
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,Porównanie studentów pedagogiki i pedagogiki specjalnej pod względem wybranych cech osobowości,2017,Niepełnosprawność. Dyskursy pedagogiki specjalnej,Paweł_Andrzej_Atroszko_31
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,"Poszukiwanie wsparcia społecznego jako mediator związku cynicznej wrogości i bezradności, stanowiących współczesne zagrożenia społeczne",2017,Miscellanea Anthropologica et Sociologica,Paweł_Andrzej_Atroszko_32
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,Skala Niesprawności Neurologicznej Szpitala Guy jako istotne narzędzie do oceny objawów występujących u osób z SM,2017,"Niepełnosprawność - Zagadnienia, Problemy, Rozwiązania",Paweł_Andrzej_Atroszko_33
Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.29359/bjhpa.09.4.11,2017,Baltic Journal of Health and Physical Activity,Paweł_Andrzej_Atroszko_34
Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.1007/s12144-020-00625-3,2021,Current Psychology,Julia_Balcerowska_1
Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.1007/s10943-021-01350-2,2021,Journal of Religion and Health,Julia_Balcerowska_2
Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.5114/cipp.2019.92957,2019,Current Issues in Personality Psychology,Julia_Balcerowska_3
Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.1016/j.chb.2018.04.001,2018,Computers in Human Behavior,Julia_Balcerowska_4
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1016/j.paid.2020.110354,2021,Personality and Individual Differences,Tomasz_Besta_1
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1002/ejsp.2696,2020,European Journal of Social Psychology,Tomasz_Besta_2
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/1029864918792593,2020,Musicae Scientiae,Tomasz_Besta_3
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1080/13229400.2020.1712222,2020,Journal of Family Studies,Tomasz_Besta_4
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/0956797619875472,2019,Psychological Science,Tomasz_Besta_5
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1007/s12144-019-00241-w,2019,Current Psychology,Tomasz_Besta_6
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/1368430217735903,2019,Group Processes and Intergroup Relations,Tomasz_Besta_7
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.5964/jspp.v7i1.951,2019,Journal of Social and Political Psychology,Tomasz_Besta_8
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1016/j.chb.2019.01.025,2019,Computers in Human Behavior,Tomasz_Besta_9
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.14656/pfp20190302,2019,Polskie Forum Psychologiczne,Tomasz_Besta_10
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.32872/spb.v13i4.32244,2018,Social Psychological Bulletin,Tomasz_Besta_11
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/0022022118784213,2018,Journal of Cross-Cultural Psychology,Tomasz_Besta_12
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1007/s12144-018-9915-6,2018,Current Psychology,Tomasz_Besta_13
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,"Football supporters : group identity, perception of in-group and out-group members and pro-group action tendencies",2018,Revista de Psicologia del Deporte,Tomasz_Besta_14
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/0888325418756991,2018,East European Politics and Societies,Tomasz_Besta_15
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.6018/analesps.34.1.266201,2018,Anales de Psicologia,Tomasz_Besta_16
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.32872/spb.v13i4.25612,2018,Social Psychological Bulletin,Tomasz_Besta_17
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1027/1864-9335/a000350,2018,Social Psychology,Tomasz_Besta_18
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1002/ejsp.2332,2018,European Journal of Social Psychology,Tomasz_Besta_19
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1007/s12144-016-9530-3,2018,Current Psychology,Tomasz_Besta_20
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1002/jcop.21846,2017,Journal of Community Psychology,Tomasz_Besta_21
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,"Football supporters: Group identity, perception of in-group and outgroup members and pro-group action tendencies",2017,Revista de Psicologia del Deporte,Tomasz_Besta_22
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,Rozwój tożsamości muzycznej w perspektywie dialogu z innymi,2017,Miscellanea Anthropologica et Sociologica,Tomasz_Besta_23
Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.3389/fpsyg.2017.01884,2017,Frontiers in Physiology,Tomasz_Besta_24
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyg.2021.635378,2021,Frontiers in Psychology,Mariola_Elżbieta_Bidzan_1
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyg.2021.628650,2021,Frontiers in Psychology,Mariola_Elżbieta_Bidzan_2
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph182413237,2021-12,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_3
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph182413111,2021-12,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_4
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph18168517,2021-08,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_5
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/brainsci11081013,2021-07,Brain Sciences,Mariola_Elżbieta_Bidzan_6
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph18115542,2021-05,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_7
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyt.2020.585813,2020,Frontiers in Psychiatry,Mariola_Elżbieta_Bidzan_8
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyg.2020.552583,2020,Frontiers in Psychology,Mariola_Elżbieta_Bidzan_9
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/hpr.2020.99455,2020,Health Psychology Report,Mariola_Elżbieta_Bidzan_10
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/cipp.2020.101953,2020,Current Issues in Personality Psychology,Mariola_Elżbieta_Bidzan_11
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.2147/ndt.s277740,2020,Neuropsychiatric Disease and Treatment,Mariola_Elżbieta_Bidzan_12
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/hpr.2020.95746,2020,Health Psychology Report,Mariola_Elżbieta_Bidzan_13
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph17155427,2020-07,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_14
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph17103363,2020-05,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_15
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph16162814,2019,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_16
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.21164/pomjlifesci.635,2019,Pomeranian Journal of Life Sciences,Mariola_Elżbieta_Bidzan_17
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph17010057,2019-12,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_18
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph16030355,2019-01,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_19
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,Aktualizacja-siebie rodziców dzieci z dystrofią mięśniową Duchenne’a,2018,"Niepełnosprawność - Zagadnienia, Problemy, Rozwiązania",Mariola_Elżbieta_Bidzan_20
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,Diagnoza demencji u osób z niepełnosprawnością intelektualną – aktualne wyzwanie diagnostyczne,2018,Geriatria,Mariola_Elżbieta_Bidzan_21
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0012.8040,2018,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_22
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.14656/pfp20180306,2018,Polskie Forum Psychologiczne,Mariola_Elżbieta_Bidzan_23
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph15122678,2018-11,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_24
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0011.8321,2018-05-10,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_25
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5603/gp.a2018.0026,2018-03,Ginekologia Polska,Mariola_Elżbieta_Bidzan_26
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.14691/cppj.23.1.59,2017,Czasopismo Psychologiczne,Mariola_Elżbieta_Bidzan_27
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/pson.2017.70124,2017,Psychoonkologia,Mariola_Elżbieta_Bidzan_28
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/aoms.2017.68943,2017,Archives of Medical Science,Mariola_Elżbieta_Bidzan_29
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,Poczucie obciążenia opiekunów osób z chorobą Parkinsona. Przegląd badań,2017,Geriatria,Mariola_Elżbieta_Bidzan_30
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0010.7045,2017,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_31
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,Skala Niesprawności Neurologicznej Szpitala Guy jako istotne narzędzie do oceny objawów występujących u osób z SM,2017,"Niepełnosprawność - Zagadnienia, Problemy, Rozwiązania",Mariola_Elżbieta_Bidzan_32
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/hpr.2017.63936,2017,Health Psychology Report,Mariola_Elżbieta_Bidzan_33
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.1080/02646838.2017.1395400,2017-11,Journal of Reproductive and Infant Psychology,Mariola_Elżbieta_Bidzan_34
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.12740/pp/68628,2017-10,Psychiatria Polska,Mariola_Elżbieta_Bidzan_35
Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.1017/neu.2017.4,2017-05,Acta Neuropsychiatrica,Mariola_Elżbieta_Bidzan_36
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1093/jmt/thaa023,2021-01-15,Journal of Music Therapy,Łucja_Bieleninik_1
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.5114/hpr.2020.97346,2020,Health Psychology Report,Łucja_Bieleninik_2
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1080/08098131.2020.1781233,2020-10-19,Nordic Journal of Music Therapy,Łucja_Bieleninik_3
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph17155427,2020-07,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_4
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.18290/rpsych.2019.22.2-3,2020-01-10,Roczniki Psychologiczne,Łucja_Bieleninik_5
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1136/bmjopen-2018-025062,2019-08,BMJ Open,Łucja_Bieleninik_6
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1002/capr.12228,2019-05-29,Counselling and Psychotherapy Research,Łucja_Bieleninik_7
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1080/13607863.2017.1348474,2018-09-02,Aging & Mental Health,Łucja_Bieleninik_8
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1080/08098131.2018.1398988,2018-01,Nordic Journal of Music Therapy,Łucja_Bieleninik_9
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3310/hta21590,2017-10,Health Technology Assessment,Łucja_Bieleninik_10
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1371/journal.pone.0183160,2017-09-21,PLOS ONE,Łucja_Bieleninik_11
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1001/jama.2017.9478,2017-08-08,JAMA,Łucja_Bieleninik_12
Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1002/14651858.cd004025.pub4,2017-05-29,Cochrane Database of Systematic Reviews,Łucja_Bieleninik_13
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/ada.2021.108435,2021,Advances in Dermatology and Allergology,Judyta_Borchet_1
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/ada.2021.108433,2021,Advances in Dermatology and Allergology,Judyta_Borchet_2
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.3390/ijerph182111454,2021-10-30,International Journal of Environmental Research and Public Health,Judyta_Borchet_3
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.3389/fpsyg.2021.635171,2021-03-29,Frontiers in Psychology,Judyta_Borchet_4
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,Collective angst and group continuity as predictors of collective action for progressive city policies,2021-02-15,Group Processes & Intergroup Relations,Judyta_Borchet_5
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/hpr.2019.89492,2020,Health Psychology Report,Judyta_Borchet_6
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,"Orientacje celów osiągnięć nastolatka – rola materializmu nastolatka, materializmu rodziców, samooceny nastolatka i SES rodziny",2020,Przegląd Psychologiczny,Judyta_Borchet_7
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.1007/s10826-020-01723-3,2020-10-15,Journal of Child and Family Studies,Judyta_Borchet_8
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/cipp.2019.88298,2019,Current Issues in Personality Psychology,Judyta_Borchet_9
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.1007/s12144-019-00531-3,2019,Current Psychology,Judyta_Borchet_10
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/cipp.2018.75750,2018,Current Issues in Personality Psychology,Judyta_Borchet_11
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.32872/spb.v13i4.26706,2018-12-28,Social Psychological Bulletin,Judyta_Borchet_12
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,Parentification and coping in Polish adolescents,2017,Polish Journal of Social Science,Judyta_Borchet_13
Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/cipp.2017.66092,2017,Current Issues in Personality Psychology,Judyta_Borchet_14
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,Does employment determine self-awareness of biases? Sociodemographic aspects of metacognitive self before and during COVID-19,2021-09-29,Journal of International Studies,Hanna_Wanda_Brycz_1
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.1016/j.concog.2020.102936,2020,Consciousness and Cognition,Hanna_Wanda_Brycz_2
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.5709/acp-0278-y,2019,Advances in Cognitive Psychology,Hanna_Wanda_Brycz_3
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,Do Good Old Values Work Today? Polish Students’ Value Priorities in 2006 and 2017 – A Comparative Study,2019,Miscellanea Anthropologica et Sociologica,Hanna_Wanda_Brycz_4
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.3389/feduc.2019.00117,2019,Frontiers in Education,Hanna_Wanda_Brycz_5
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,Rola metapoznawczego Ja w poszukiwaniu diagnostycznych informacji o sobie,2019,Czasopismo Psychologiczne (Psychological Journal,Hanna_Wanda_Brycz_6
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.17265/2159-5542/2019.08.002,2019,Psychology Research,Hanna_Wanda_Brycz_7
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.14254/2071-789x.2019/12-1/12,2019,Economics and Sociology,Hanna_Wanda_Brycz_8
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.1007/s12144-017-9729-y,2019,Current Psychology,Hanna_Wanda_Brycz_9
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.34768/dma.vi20.22,2019-10-29,Dyskursy Młodych Andragogów,Hanna_Wanda_Brycz_10
Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.17265/2159-5542/2018.07.001,2018,"Psychology Research, 8 (7), pp. 289-299",Hanna_Wanda_Brycz_11
