name,orcid,link,date,journal,id
Ewa Jaglarz,https://orcid.org/0000-0001-8754-8770,Praca i jej znaczenie dla osób z niepełnosprawnością. Prawny i społeczny wymiar funkcjonowania zawodowego osób z niepełnosprawnością,2017,"Studia Socialia Cracoviensia 9(2017) nr 2 (17),",Ewa_Jaglarz_3
Kamil Jezierski,https://orcid.org/0000-0001-6935-4710,https://doi.org/10.4467/20843879pr.20.015.12270,2020,Psychologia Rozwojowa,Kamil_Jezierski_1
Kamil Jezierski,https://orcid.org/0000-0001-6935-4710,https://doi.org/10.4467/20843879pr.20.027.13435,2020,Psychologia Rozwojowa,Kamil_Jezierski_2
Kamil Jezierski,https://orcid.org/0000-0001-6935-4710,"Sprawozdanie z VII Konferencji Psychologii Narracyjnej: „Narracja i Rozwój”, 27-29 września 2018 r., Kazimierz Dolny ",2019,Psychologia Rozwojowa,Kamil_Jezierski_3
Kamil Jezierski,https://orcid.org/0000-0001-6935-4710,https://doi.org/10.35765/hw.2019.1848.02,2019-12-30,Horyzonty Wychowania,Kamil_Jezierski_4
Agnieszka Krawczyk,https://orcid.org/0000-0003-3855-4490,https://doi.org/10.17399/hw.2017.163809,2017,Horizons of Education,Agnieszka_Krawczyk_1
Krzysztof Kwapis,https://orcid.org/0000-0002-0359-6386,https://doi.org/10.24425/ppb.2021.137890,2021,Polish Psychological Bulletin,Krzysztof_Kwapis_1
Krzysztof Kwapis,https://orcid.org/0000-0002-0359-6386,"The quality of life , meaning in life , positive orientation to life and gratitude of Catholic seminarians in Poland : A comparative analysis",2021,Archive for the Psychology of Religion,Krzysztof_Kwapis_2
Krzysztof Kwapis,https://orcid.org/0000-0002-0359-6386,https://doi.org/10.12740/pp/onlinefirst/139887,2021-10-04,Psychiatria Polska,Krzysztof_Kwapis_3
Krzysztof Kwapis,https://orcid.org/0000-0002-0359-6386,The Development and Psychometric Properties of the Polish Version of the Self-Control Scale,2020,"Annales Universitatis Mariae Curie-Skłodowska, Sectio J – Paedagogia-Psychologia",Krzysztof_Kwapis_4
Łukasz Michalczyk,https://orcid.org/0000-0002-3174-0832,https://doi.org/10.1111/ejn.14773,2020-09-22,European Journal of Neuroscience,Łukasz_Michalczyk_1
Łukasz Michalczyk,https://orcid.org/0000-0002-3174-0832,https://doi.org/10.1177/0033294119900348,2020-01-14,Psychological Reports,Łukasz_Michalczyk_2
Łukasz Michalczyk,https://orcid.org/0000-0002-3174-0832,https://doi.org/10.1007/s00221-019-05537-8,2019-07-05,Experimental Brain Research,Łukasz_Michalczyk_3
Łukasz Michalczyk,https://orcid.org/0000-0002-3174-0832,https://doi.org/10.1177/0959354319834672,2019-03-21,Theory & Psychology,Łukasz_Michalczyk_4
Łukasz Michalczyk,https://orcid.org/0000-0002-3174-0832,The view from within the brain: Does neurofeedback close the gap?,2017-01-01,Journal of Consciousness Studies,Łukasz_Michalczyk_5
Krzysztof Waldemar Nowakowski,https://orcid.org/0000-0002-2982-5124,https://doi.org/10.12740/pp/onlinefirst/118139,2021-10-31,Psychiatria Polska,Krzysztof_Waldemar_Nowakowski_1
Jacek Prusak,https://orcid.org/0000-0002-3204-2251,https://doi.org/10.12740/pp/onlinefirst/139887,2021-10-04,Psychiatria Polska,Jacek_Prusak_1
Jacek Prusak,https://orcid.org/0000-0002-3204-2251,https://doi.org/10.3390/rel12070532,2021-07-14,Religions,Jacek_Prusak_2
Jacek Prusak,https://orcid.org/0000-0002-3204-2251,https://doi.org/10.1177/0084672420983488,2021-03,Archive for the Psychology of Religion,Jacek_Prusak_3
Jacek Prusak,https://orcid.org/0000-0002-3204-2251,https://doi.org/10.4467/25444972smpp.20.017.12333,2020,Studia Migracyjne – Przegląd Polonijny,Jacek_Prusak_4
Jacek Prusak,https://orcid.org/0000-0002-3204-2251,https://doi.org/10.12740/pp/118599,2020-06-30,Psychiatria Polska,Jacek_Prusak_5
Jacek Prusak,https://orcid.org/0000-0002-3204-2251,https://doi.org/10.1080/10508619.2019.1687197,2019-10-02,The International Journal for the Psychology of Religion,Jacek_Prusak_6
Irmina Barbara Rostek,https://orcid.org/0000-0002-8254-8867,https://doi.org/10.35765/hw.2168,2021-10-26,Horyzonty Wychowania,Irmina_Barbara_Rostek_1
Irmina Barbara Rostek,https://orcid.org/0000-0002-8254-8867,https://doi.org/10.35765/hw.2167,2021-10-26,Horyzonty Wychowania,Irmina_Barbara_Rostek_2
Irmina Barbara Rostek,https://orcid.org/0000-0002-8254-8867,https://doi.org/10.35765/hw.2075,2021-05-19,Horyzonty Wychowania,Irmina_Barbara_Rostek_3
Irmina Barbara Rostek,https://orcid.org/0000-0002-8254-8867,https://doi.org/10.35765/eetp.2019.1454.03,2020-01-29,Edukacja Elementarna w Teorii i Praktyce,Irmina_Barbara_Rostek_4
Irmina Barbara Rostek,https://orcid.org/0000-0002-8254-8867,https://doi.org/10.35765/hw.2019.1848.02,2019-12-30,Horyzonty Wychowania,Irmina_Barbara_Rostek_5
Anna Schab-Przybycień,https://orcid.org/0000-0003-0520-3766,https://doi.org/10.1177/00846724211060391,2021-12-14,Archive for the Psychology of Religion,Anna_Schab-Przybycień_1
Anna Schab-Przybycień,https://orcid.org/0000-0003-0520-3766,https://doi.org/10.1111/ejn.14773,2020-09,European Journal of Neuroscience,Anna_Schab-Przybycień_2
Katarzyna Sikora,https://orcid.org/0000-0002-5693-6639,https://doi.org/10.3389/fpsyg.2018.01899,2018-09,Frontiers in Psychology,Katarzyna_Sikora_1
Jerzy Smoleń,https://orcid.org/0000-0003-1655-1248,https://doi.org/10.18794/aams/137951,2021-10-25,Annales Academiae Medicae Silesiensis,Jerzy_Smoleń_1
Jerzy Smoleń,https://orcid.org/0000-0003-1655-1248,https://doi.org/10.21852/sem.2019.2.08,2019-09,Seminare. Poszukiwania naukowe,Jerzy_Smoleń_2
Małgorzata Steć,https://orcid.org/0000-0002-1841-9542,https://doi.org/10.4467/20843879pr.21.020.15221,2021-12-23,Psychologia Rozwojowa,Małgorzata_Steć_1
Małgorzata Steć,https://orcid.org/0000-0002-1841-9542,https://doi.org/10.4467/20843879pr.20.023.13160,2020,Psychologia Rozwojowa,Małgorzata_Steć_2
Małgorzata Steć,https://orcid.org/0000-0002-1841-9542,https://doi.org/10.14746/eip.2018.2.8,2019-02-08,ETHICS IN PROGRESS,Małgorzata_Steć_3
Małgorzata Steć,https://orcid.org/0000-0002-1841-9542,https://doi.org/10.14746%2Ffped.2017.6.2.21,2017-01-01,Filozofia Publiczna i Edukacja Demokratyczna,Małgorzata_Steć_4
Małgorzata Steć,https://orcid.org/0000-0002-1841-9542,https://doi.org/10.14746%2Feip.2017.2.4,2017-01-01,Ethics in Progress,Małgorzata_Steć_5
Beata Winnicka,https://orcid.org/0000-0002-0392-6699,https://doi.org/10.4467/20843879pr.19.025.11731,2019,Psychologia Rozwojowa,Beata_Winnicka_1
