name,orcid,link,date,journal,id
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/ijerph182010979,2021-10,International Journal of Environmental Research and Public Health,Anna_Marta_Brytek-Matera_2
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu13072475,2021-07,Nutrients,Anna_Marta_Brytek-Matera_3
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu13082571,2021-07,Nutrients,Anna_Marta_Brytek-Matera_4
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu13061993,2021-06,Nutrients,Anna_Marta_Brytek-Matera_5
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu13041316,2021-04,Nutrients,Anna_Marta_Brytek-Matera_6
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/ijerph18052690,2021-03,International Journal of Environmental Research and Public Health,Anna_Marta_Brytek-Matera_7
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu13020675,2021-02,Nutrients,Anna_Marta_Brytek-Matera_8
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-020-00857-z,2021-02-20,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Anna_Marta_Brytek-Matera_9
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-020-00853-3,2021-02-20,Eating and Weight Disorders,Anna_Marta_Brytek-Matera_10
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-019-00816-3,2021-02-20,Eating and Weight Disorders,Anna_Marta_Brytek-Matera_11
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,How Healthy Are Health-Related Behaviors in University Students: The HOLISTic Study ,2021-02-19,Nutrients,Anna_Marta_Brytek-Matera_12
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,"Orthorexia nervosa and its association with alexithymia, emotion dysregulation and disordered eating attitudes among Lebanese adults",2021-02-11,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Anna_Marta_Brytek-Matera_13
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu12123716,2020-12,Nutrients,Anna_Marta_Brytek-Matera_14
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu12123907,2020-12,Nutrients,Anna_Marta_Brytek-Matera_15
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu12123865,2020-12,Nutrients,Anna_Marta_Brytek-Matera_16
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu12123820,2020-12-14,Nutrients,Anna_Marta_Brytek-Matera_17
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu12113490,2020-11,Nutrients,Anna_Marta_Brytek-Matera_18
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s00737-020-01077-1,2020-11-11,Archives of women's mental health,Anna_Marta_Brytek-Matera_19
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-020-01025-z,2020-10-06,Eating and weight disorders : EWD,Anna_Marta_Brytek-Matera_20
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/ijerph17176028,2020-08,International Journal of Environmental Research and Public Health,Anna_Marta_Brytek-Matera_21
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-019-00740-6,2020-08-16,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Anna_Marta_Brytek-Matera_22
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu12072133,2020-07-17,Nutrients,Anna_Marta_Brytek-Matera_23
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/nu12030646,2020-02,Nutrients,Anna_Marta_Brytek-Matera_24
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,"Interaction between Vegetarian Versus Omnivorous Diet and Unhealthy Eating Patterns (Orthorexia Nervosa, Cognitive Restraint) and Body Mass Index in Adults ",2020-02-28,Nutrients,Anna_Marta_Brytek-Matera_25
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1186/s12888-019-2208-2,2019-12,BMC Psychiatry,Anna_Marta_Brytek-Matera_26
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.3390/ijerph16152692,2019-07-28,International Journal of Environmental Research and Public Health,Anna_Marta_Brytek-Matera_27
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-018-0563-5,2019-06,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Anna_Marta_Brytek-Matera_28
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-018-0606-y,2019-04,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Anna_Marta_Brytek-Matera_29
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1186/s12937-018-0401-7,2018,Nutr J,Anna_Marta_Brytek-Matera_30
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.2147/ndt.s159562,2018,Neuropsychiatr Dis Treat,Anna_Marta_Brytek-Matera_31
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,The psychopathology of body image in orthorexia nervosa,2018,Journal of Psychopathology,Anna_Marta_Brytek-Matera_32
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.2147/ndt.s129660,2017,Neuropsychiatric Disease and Treatment,Anna_Marta_Brytek-Matera_33
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.12740/app/68422,2017,Archives of Psychiatry and Psychotherapy,Anna_Marta_Brytek-Matera_34
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1186/s12888-017-1241-2,2017,Bmc Psychiatry,Anna_Marta_Brytek-Matera_35
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.1007/s40519-017-0427-4,2017,Eating and Weight Disorders-Studies on Anorexia Bulimia and Obesity,Anna_Marta_Brytek-Matera_36
Anna Marta Brytek-Matera,https://orcid.org/0000-0001-5178-371X,https://doi.org/10.12740/app/76342,2017,Archives of Psychiatry and Psychotherapy,Anna_Marta_Brytek-Matera_37
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.3390/nu14010187,2021-12-31,Nutrients,Kamila_Beata_Czepczor-Bernat_1
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.3390/ijerph182413100,2021-12-12,International Journal of Environmental Research and Public Health,Kamila_Beata_Czepczor-Bernat_2
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.12740/pp/118816,2021-10-31,Psychiatria Polska,Kamila_Beata_Czepczor-Bernat_3
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.12740/pp/116515,2021-08-31,Psychiatria Polska,Kamila_Beata_Czepczor-Bernat_4
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.1007/s00737-020-01077-1,2021-06,Archives of Women's Mental Health,Kamila_Beata_Czepczor-Bernat_5
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.1007/s40519-021-01228-y,2021-06-02,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Kamila_Beata_Czepczor-Bernat_6
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.3390/nu13051658,2021-05-13,Nutrients,Kamila_Beata_Czepczor-Bernat_7
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.3390/nu13041384,2021-04-20,Nutrients,Kamila_Beata_Czepczor-Bernat_8
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.1007/s40519-020-00857-z,2021-02,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Kamila_Beata_Czepczor-Bernat_9
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.1007/s40519-020-00853-3,2021-02,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Kamila_Beata_Czepczor-Bernat_10
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.35765/eetp.2020.1558.09,2020-11-21,Edukacja Elementarna w Teorii i Praktyce,Kamila_Beata_Czepczor-Bernat_11
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.1007/s40519-019-00740-6,2020-08,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Kamila_Beata_Czepczor-Bernat_12
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.3390/ijerph17176028,2020-08-19,International Journal of Environmental Research and Public Health,Kamila_Beata_Czepczor-Bernat_13
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.3390/ijerph16152692,2019-07-28,International Journal of Environmental Research and Public Health,Kamila_Beata_Czepczor-Bernat_14
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.1007/s40519-018-0563-5,2019-06,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Kamila_Beata_Czepczor-Bernat_15
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.1186/s12937-018-0401-7,2018-10,Nutrition Journal,Kamila_Beata_Czepczor-Bernat_16
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.12740/app/78172,2017,Archives of Psychiatry and Psychotherapy,Kamila_Beata_Czepczor-Bernat_17
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.12740/app/76342,2017,Archives of Psychiatry and Psychotherapy,Kamila_Beata_Czepczor-Bernat_18
Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.12740/app/68422,2017-03-01,Archives of Psychiatry and Psychotherapy,Kamila_Beata_Czepczor-Bernat_19
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.24425/ppb.2020.135464,2020,Polish Psychological Bulletin,Marcin_Franciszek_Czub_1
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.1080/00224499.2020.1787318,2020-08-12,Journal of sex research,Marcin_Franciszek_Czub_2
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.3389/fpsyg.2020.00711,2020-04-30,Frontiers in psychology,Marcin_Franciszek_Czub_3
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.1177/0956797620904154,2020-03-20,Psychological science,Marcin_Franciszek_Czub_4
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.5817/cp2020-1-3,2020-02-21,Cyberpsychology: Journal of Psychosocial Research on Cyberspace,Marcin_Franciszek_Czub_5
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.1016/j.evolhumbehav.2019.06.003,2019,Evolution and Human Behavior,Marcin_Franciszek_Czub_6
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.1038/s41598-019-52748-8,2019,Scientific Reports,Marcin_Franciszek_Czub_7
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.1089/cyber.2018.0700,2019,"Cyberpsychology, Behavior, and Social Networking",Marcin_Franciszek_Czub_8
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.1111/jspn.12201,2018,Journal for Specialists in Pediatric Nursing,Marcin_Franciszek_Czub_9
Marcin Franciszek Czub,https://orcid.org/0000-0003-0184-8284,https://doi.org/10.1080/10447318.2017.1412144,2018-11-02,International Journal of Human–Computer Interaction,Marcin_Franciszek_Czub_10
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,"Methodological, ethical and legal problems of measuring and counteracting workplace mobbing",2021-02-24,EWOP In Practice (The EAWOP Practitioners E-Journal),Katarzyna_Danuta_Durniat_1
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,https://doi.org/10.1080/10803548.2019.1617983,2020,International Journal of Occupational Safety and Ergonomics,Katarzyna_Danuta_Durniat_2
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,https://doi.org/10.1080/09585192.2018.1460857,2020,International Journal of Human Resource Management,Katarzyna_Danuta_Durniat_3
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,https://doi.org/10.1108/pr-03-2017-0092,2019,Personnel Review,Katarzyna_Danuta_Durniat_4
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,Bezpieczeństwo pracowników w miejscu pracy wobec zagrożenia mobbingiem,2019-05-01,Zarządzanie Zasobami Ludzkimi,Katarzyna_Danuta_Durniat_5
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,https://doi.org/10.15611/pn.2018.512.03,2018,PRACE NAUKOWE UNIWERSYTETU EKONOMICZNEGO WE WROCŁAWIU,Katarzyna_Danuta_Durniat_6
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,https://doi.org/10.18559/soep.2018.3.3,2018,Studia Oeconomica Posnaniensia,Katarzyna_Danuta_Durniat_7
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,The Experience and Acceptance of Mobbing and Negative Workplace Behaviours in Poland and Spain – Comparative Study Results.,2017,Przedsiębiorczość i Zarządzanie,Katarzyna_Danuta_Durniat_8
Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,Percepcja roli specjalistów HR oraz stanowiska organizacji wobec mobbingu w miejscu pracy,2017-09-01,Zarządzanie Zasobami Ludzkimi,Katarzyna_Danuta_Durniat_9
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1080/00224499.2020.1787318,2021,Journal of Sex Research,Tomasz_Frąckowiak_1
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.3390/ijerph17197079,2020,International Journal of Environmental Research and Public Health,Tomasz_Frąckowiak_2
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.3390/su12218817,2020,Sustainability (Switzerland),Tomasz_Frąckowiak_3
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.3389/fpsyg.2020.00711,2020,Frontiers in Psychology,Tomasz_Frąckowiak_4
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1177/0956797620904154,2020,Psychological Science,Tomasz_Frąckowiak_5
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.3389/fpsyg.2020.01173,2020,Frontiers in Psychology,Tomasz_Frąckowiak_6
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1016/j.evolhumbehav.2019.06.003,2019,Evolution and Human Behavior,Tomasz_Frąckowiak_7
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1038/s41598-019-52748-8,2019,Scientific Reports,Tomasz_Frąckowiak_8
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.15503/jecs20192.67.75,2019-09-02,Journal of Education Culture and Society,Tomasz_Frąckowiak_9
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1371/journal.pone.0219760,2019-07-17,PLOS ONE,Tomasz_Frąckowiak_10
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1093/chemse/bjy038,2018,Chemical Senses,Tomasz_Frąckowiak_11
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1016/j.yhbeh.2018.08.014,2018,Hormones and Behavior,Tomasz_Frąckowiak_12
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1093/geronb/gbv080,2017,Journals of Gerontology - Series B Psychological Sciences and Social Sciences,Tomasz_Frąckowiak_13
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1007/s12078-017-9230-x,2017,Chemosensory Perception,Tomasz_Frąckowiak_14
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1016/j.chb.2017.07.040,2017,Computers in Human Behavior,Tomasz_Frąckowiak_15
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.3389/fpsyg.2017.01728,2017,Frontiers in Psychology,Tomasz_Frąckowiak_16
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.3389/fpsyg.2017.01199,2017,Frontiers in Psychology,Tomasz_Frąckowiak_17
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1177/1557988317692504,2017,American Journal of Men's Health,Tomasz_Frąckowiak_18
Tomasz Frąckowiak,https://orcid.org/0000-0002-0244-2879,https://doi.org/10.1177/0022022117698039,2017,Journal of Cross-Cultural Psychology,Tomasz_Frąckowiak_19
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1136/bmj.n2202,2021,,Bartosz_Helfer_1
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1016/j.jpsychires.2020.12.059,2021,Journal of Psychiatric Research,Bartosz_Helfer_2
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1016/j.jpsychires.2020.12.047,2021,Journal of Psychiatric Research,Bartosz_Helfer_3
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1001/jamapediatrics.2020.0578,2020,JAMA Pediatrics,Bartosz_Helfer_4
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1192/j.eurpsy.2020.68,2020-06-29,European Psychiatry,Bartosz_Helfer_5
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1192/j.eurpsy.2020.28,2020-03-05,European Psychiatry,Bartosz_Helfer_6
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,Designing Scientifically Valid Infant Formula Trials Which Support Breastfeeding - Outcomes of a Delphi Consensus Project,2019,Trials,Bartosz_Helfer_7
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,Endogenous opioid release capacity in adult ADHD patients: a pilot study with PET and [C-11] carfentanil,2019,Journal of Cerebral Blood Flow & Metabolism,Bartosz_Helfer_8
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1038/s41386-019-0440-6,2019-10,Neuropsychopharmacology,Bartosz_Helfer_9
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1016/j.eurpsy.2018.09.006,2019-01,European Psychiatry,Bartosz_Helfer_10
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1002/14651858.cd011883.pub2,2018,Cochrane Database of Systematic Reviews,Bartosz_Helfer_11
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1002/14651858.cd011884.pub2,2018,Cochrane Database of Systematic Reviews,Bartosz_Helfer_12
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1016/j.schres.2018.05.009,2018-11,Schizophrenia Research,Bartosz_Helfer_13
Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1176/appi.ajp.2017.16121358,2017,American Journal of Psychiatry,Bartosz_Helfer_14
Dorota Agnieszka Kanafa-Chmielewska,https://orcid.org/0000-0002-6947-6539,"Self-Esteem, Self-Monitoring, and Temperamental Traits in Action: Who Is Involved in Humanitarian, Political, and Religious Non-profit Organizations?",2021-01-08,Front. Psychol,Dorota_Agnieszka_Kanafa-Chmielewska_1
Dorota Agnieszka Kanafa-Chmielewska,https://orcid.org/0000-0002-6947-6539,"The two faces of an employee: Exploring the relationships between organizational citizenship behaviour, counterproductive work behaviour and job satisfaction.",2019-01-01,Argumenta Oeconomica,Dorota_Agnieszka_Kanafa-Chmielewska_2
Magdalena Sylwia Kapała,https://orcid.org/0000-0002-9384-9905,https://doi.org/10.17951/j.2017.30.1.7,2017,"Annales Universitatis Mariae Curie-Skłodowska. Sectio J, Paedagogia-Psychologia",Magdalena_Sylwia_Kapała_1
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2020.100779,2021,Thinking Skills and Creativity,Maciej_Karwowski_1
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1080/00224499.2020.1787318,2021,Journal of Sex Research,Maciej_Karwowski_2
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000323,2021-11,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_3
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2021.100898,2021-09,Thinking Skills and Creativity,Maciej_Karwowski_4
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2021.100851,2021-09,Thinking Skills and Creativity,Maciej_Karwowski_5
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000412,2021-08-19,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_6
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1080/10400419.2020.1870816,2021-07-03,Creativity Research Journal,Maciej_Karwowski_7
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/jintelligence9020028,2021-05-21,Journal of Intelligence,Maciej_Karwowski_8
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/jintelligence9020023,2021-04-20,Journal of Intelligence,Maciej_Karwowski_9
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/educsci11040182,2021-04-12,Education Sciences,Maciej_Karwowski_10
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/educsci11030120,2021-03-12,Education Sciences,Maciej_Karwowski_11
Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1002/jocb.347,2020,Journal of Creative Behavior,Maciej_Karwowski_12
