name,orcid,link,date,journal,id
Monika Anna Dominiak-Kochanek,https://orcid.org/0000-0002-4936-4070,https://doi.org/10.1080/00918369.2019.1661728,2021-04-16,Journal of Homosexuality,Monika_Anna_Dominiak-Kochanek_1
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.5114/ppn.2021.108474,2021,Postępy Psychiatrii i Neurologii,Natalia_Gawron_1
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.1017/s1355617721000862,2021-08-09,Journal of the International Neuropsychological Society,Natalia_Gawron_2
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.5604/01.3001.0014.8895,2021-03,Acta Neuropsychologica,Natalia_Gawron_3
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.5114/hpr.2020.94720,2020,Health Psychology Report,Natalia_Gawron_4
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.1007/s12144-018-9822-x,2020-06,Current Psychology,Natalia_Gawron_5
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.1037/neu0000504,2019-03,Neuropsychology,Natalia_Gawron_6
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.1007/s13365-018-0679-4,2019-02,Journal of NeuroVirology,Natalia_Gawron_7
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.1016/j.pnpbp.2018.06.006,2019-01,Progress in Neuro-Psychopharmacology and Biological Psychiatry,Natalia_Gawron_8
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.1016/j.bbr.2018.02.007,2018-05,Behavioural Brain Research,Natalia_Gawron_9
Natalia Gawron,https://orcid.org/0000-0002-6052-1946,https://doi.org/10.1037/neu0000379,2017-09,Neuropsychology,Natalia_Gawron_10
Magdalena Gawrych,https://orcid.org/0000-0003-0668-5437,https://doi.org/10.12740/app/142826,2021-11-13,Archives of Psychiatry and Psychotherapy,Magdalena_Gawrych_1
Magdalena Gawrych,https://orcid.org/0000-0003-0668-5437,https://doi.org/10.1080/13548506.2020.1861314,2021-01-02,"Psychology, Health & Medicine",Magdalena_Gawrych_2
Aneta Maria Gop,https://orcid.org/0000-0002-7808-0835,https://doi.org/10.14746/se.2021.62.10,2021-10-15,Studia Edukacyjne,Aneta_Maria_Gop_1
Aneta Maria Gop,https://orcid.org/0000-0002-7808-0835,https://doi.org/10.35757/kis.2021.65.3.3,2021-09-28,Kultura i Społeczeństwo,Aneta_Maria_Gop_2
Aneta Maria Gop,https://orcid.org/0000-0002-7808-0835,https://doi.org/10.12775/pbe.2018.025,2018-11-29,Przegląd Badań Edukacyjnych,Aneta_Maria_Gop_3
Beata Grażyna Hintze,https://orcid.org/0000-0003-1899-2143,Resources as a predictor of stigma in people with mental illness using community-based support system ,2020,Polish Journal of Social Rehabilitation,Beata_Grażyna_Hintze_1
Beata Grażyna Hintze,https://orcid.org/0000-0003-1899-2143,Mini-Cog as a screening tool for dementia/Skala Mini-Cog w diagnostyce przesiewowej otępień,2019,Current Neurology/Aktualności Neurologiczne,Beata_Grażyna_Hintze_2
Beata Grażyna Hintze,https://orcid.org/0000-0003-1899-2143,"Does hyponatraemia influence visual memory and executive functions in schizophrenia psychosis? Review and selective preliminary report,Czy hiponatremia wpływa na pamięć wzrokową i funkcje wykonawcze u chorych z psychozą schizofreniczną? Przegląd piśmiennictwa oraz wybrane wyniki badań własnych",2017,Psychiatria,Beata_Grażyna_Hintze_3
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,https://doi.org/10.1007/s12144-019-00435-2,2021-10-12,Current Psychology,Dorota_Anna_Jasielska_1
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,https://doi.org/10.1007/s10902-020-00224-w,2021-01-25,Journal of Happiness Studies,Dorota_Anna_Jasielska_2
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,Wellbeing and sense of coherence among female offenders and non-offenders: the importance of education,2020-12,Prison Journal,Dorota_Anna_Jasielska_3
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,https://doi.org/10.1007/s12144-018-9886-7,2020-12-09,Current Psychology,Dorota_Anna_Jasielska_4
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,‘I Will Help but not Everybody’ – Donating to Charity in a Deficit vs. Growth Condition: The Importance of Well-Being,2019,Studia Psychologica,Dorota_Anna_Jasielska_5
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,https://doi.org/10.21909/sp.2019.04.785,2019,Studia Psychologica,Dorota_Anna_Jasielska_6
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,https://doi.org/10.3389/fpsyg.2019.00764,2019-04-09,,Dorota_Anna_Jasielska_7
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,https://doi.org/10.1177/0022022118784204,2018-09-02,Journal of Cross-Cultural Psychology,Dorota_Anna_Jasielska_8
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,https://doi.org/10.1007/s12144-017-9654-0,2017,Current Psychology,Dorota_Anna_Jasielska_9
Dorota Anna Jasielska,https://orcid.org/0000-0002-3504-6004,Individual Differences in Happiness and Hostile Attributions In A Cross-Cultural Context.,unrecovered,Journal of Personality Assessment,Dorota_Anna_Jasielska_10
Izabela Ewelina Kaźmierczak,https://orcid.org/0000-0003-3959-0178,https://doi.org/10.1007/s12144-021-01739-y,2021-04-22,Current Psychology,Izabela_Ewelina_Kaźmierczak_1
Izabela Ewelina Kaźmierczak,https://orcid.org/0000-0003-3959-0178,https://doi.org/10.1007/s12144-020-00944-5,2020-07-23,Current Psychology,Izabela_Ewelina_Kaźmierczak_2
Izabela Ewelina Kaźmierczak,https://orcid.org/0000-0003-3959-0178,https://doi.org/10.12740/pp/onlinefirst/122501,2020-06-15,Psychiatria Polska,Izabela_Ewelina_Kaźmierczak_3
Izabela Ewelina Kaźmierczak,https://orcid.org/0000-0003-3959-0178,Psychological consequences of war: Past research and new trends,2018,Przegląd Psychologiczny,Izabela_Ewelina_Kaźmierczak_4
Karolina Marzena Konopka,https://orcid.org/0000-0002-9575-5398,https://doi.org/10.1080/00918369.2019.1661728,2021-04-16,Journal of Homosexuality,Karolina_Marzena_Konopka_1
Karolina Marzena Konopka,https://orcid.org/0000-0002-9575-5398,https://doi.org/10.1007/s11199-019-01071-7,2020-05-25,Sex Roles,Karolina_Marzena_Konopka_2
Karolina Marzena Konopka,https://orcid.org/0000-0002-9575-5398,https://doi.org/10.1177/1474704918775253,2018,Evolutionary Psychology,Karolina_Marzena_Konopka_3
Karolina Marzena Konopka,https://orcid.org/0000-0002-9575-5398,https://doi.org/10.1002/ijop.12372,2018,International Journal of Psychology,Karolina_Marzena_Konopka_4
Karolina Marzena Konopka,https://orcid.org/0000-0002-9575-5398,https://doi.org/10.1080/02134748.2017.1385241,2018,Revista de Psicologia Social,Karolina_Marzena_Konopka_5
Karolina Marzena Konopka,https://orcid.org/0000-0002-9575-5398,https://doi.org/10.1007/s12144-016-9430-6,2017,Current Psychology,Karolina_Marzena_Konopka_6
Karolina Marzena Konopka,https://orcid.org/0000-0002-9575-5398,https://doi.org/10.1007/s12144-017-9747-9,2017,Current Psychology,Karolina_Marzena_Konopka_7
Małgorzata Korko,https://orcid.org/0000-0001-5648-687X,Types of interference and their resolution in monolingual word production,2021-01,Acta Psychologica,Małgorzata_Korko_1
Małgorzata Korko,https://orcid.org/0000-0001-5648-687X,Pause behavior within reformulations and the proficiency level of second language learners of English,2019-05,Applied Psycholinguistics,Małgorzata_Korko_2
Barbara Lejzerowicz-Zajączkowska,https://orcid.org/0000-0001-7225-2387,https://doi.org/10.18318/td.2021.3.8,2021,Teksty Drugie,Barbara_Lejzerowicz-Zajączkowska_1
Barbara Lejzerowicz-Zajączkowska,https://orcid.org/0000-0001-7225-2387,https://doi.org/10.14746/sr.2021.5.3.07,2021-10-21,Society Register,Barbara_Lejzerowicz-Zajączkowska_2
Barbara Lejzerowicz-Zajączkowska,https://orcid.org/0000-0001-7225-2387,https://doi.org/10.29316/rs/117910,2020-06-01,Rozprawy Społeczne,Barbara_Lejzerowicz-Zajączkowska_3
Barbara Lejzerowicz-Zajączkowska,https://orcid.org/0000-0001-7225-2387,https://doi.org/10.1515/ijdhd-2016-0036,2017,International Journal on Disability and Human Development,Barbara_Lejzerowicz-Zajączkowska_4
Ewa Odachowska-Rogalska,https://orcid.org/0000-0002-6163-8353,https://doi.org/10.1080/15325024.2019.1565145,2019-03-01,Journal loss and trauma,Ewa_Odachowska-Rogalska_1
Ewa Odachowska-Rogalska,https://orcid.org/0000-0002-6163-8353,https://doi.org/10.5604/01.3001.0012.4750,2018,EDUCATIONAL PSYCHOLOGY SPECIAL ISSUE 2018,Ewa_Odachowska-Rogalska_2
Ewa Odachowska-Rogalska,https://orcid.org/0000-0002-6163-8353,https://doi.org/10.15557/pipk.2018.0032,2018-09-28,Journal of Psychiatry and Clinical Psychology,Ewa_Odachowska-Rogalska_3
Ewa Odachowska-Rogalska,https://orcid.org/0000-0002-6163-8353,Beware when danger on the road has passed. The state of relief impairs a driver’s ability to avoid accidents,2018-06,"Accident Analysis & Prevention Volume 115, June 2018, Pages 73-78",Ewa_Odachowska-Rogalska_4
Iwona Omelańczuk,https://orcid.org/0000-0001-8543-7399,https://doi.org/10.1016/j.rasd.2020.101602,2020-08,Research in Autism Spectrum Disorders,Iwona_Omelańczuk_1
Magdalena Poraj-Weder,https://orcid.org/0000-0003-0558-9195,https://doi.org/10.1177/20551029211024406,2021-01,Health Psychology Open,Magdalena_Poraj-Weder_1
Magdalena Poraj-Weder,https://orcid.org/0000-0003-0558-9195,https://doi.org/10.5604/01.3001.0014.2650,2020-06,Psychologia Wychowawcz,Magdalena_Poraj-Weder_2
Magdalena Poraj-Weder,https://orcid.org/0000-0003-0558-9195,https://doi.org/10.18290/rpsych.2018.21.3-2,2018,Roczniki Psychologiczne,Magdalena_Poraj-Weder_3
Magdalena Poraj-Weder,https://orcid.org/0000-0003-0558-9195,https://doi.org/10.14656/pfp20170408,2017,Polskie Forum Psychologiczne,Magdalena_Poraj-Weder_4
Sławomir Adam Postek,https://orcid.org/0000-0001-9743-8946,"From metaphorical information overflow and overload to real stress: theoretical background, empirical findings and applications",2017,European Management Journal,Sławomir_Adam_Postek_1
Katarzyna Prot-Klinger,https://orcid.org/0000-0002-5202-1511,https://doi.org/10.12740/pt/110455,2019-09-07,Psychoterapia,Katarzyna_Prot-Klinger_1
Tomasz Prusiński,https://orcid.org/0000-0002-8782-1498,https://doi.org/10.31648/pp.7333,2021-12-29,Przegląd Psychologiczny,Tomasz_Prusiński_1
Tomasz Prusiński,https://orcid.org/0000-0002-8782-1498,https://doi.org/10.31648/przegldpsychologiczny.7784,2021-12-29,Przegląd Psychologiczny,Tomasz_Prusiński_2
Tomasz Prusiński,https://orcid.org/0000-0002-8782-1498,https://doi.org/10.1007/s10879-021-09500-z,2021-12-16,Journal of Contemporary Psychotherapy,Tomasz_Prusiński_3
Tomasz Prusiński,https://orcid.org/0000-0002-8782-1498,https://doi.org/10.18290/rpsych20231-5,2020-09-10,Roczniki Psychologiczne,Tomasz_Prusiński_4
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.1080/14789949.2021.1909104,2021-11-02,The Journal of Forensic Psychiatry & Psychology,Joanna_Rajchert_1
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.1080/00918369.2019.1661728,2021-04-16,Journal of Homosexuality,Joanna_Rajchert_2
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.1080/20445911.2020.1717498,2020-02-17,Journal of Cognitive Psychology,Joanna_Rajchert_3
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.3389/fpsyg.2019.00764,2019,Frontiers in Psychology,Joanna_Rajchert_4
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.21909/sp.2019.04.785,2019,Studia Psychologica,Joanna_Rajchert_5
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.1080/00207284.2019.1653189,2019-10-02,International Journal of Group Psychotherapy,Joanna_Rajchert_6
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.1177/1474704918775253,2018,Evolutionary Psychology,Joanna_Rajchert_7
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.1007/s12144-016-9430-6,2017,Current Psychology,Joanna_Rajchert_8
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.3389/fpsyg.2017.00296,2017,Frontiers in Psychology,Joanna_Rajchert_9
Joanna Rajchert,https://orcid.org/0000-0003-4687-7337,https://doi.org/10.1007/s12144-017-9747-9,2017,Current Psychology,Joanna_Rajchert_10
Magdalena Rowicka,https://orcid.org/0000-0001-6971-0316,https://doi.org/10.1186/s12954-019-0339-x,2020,Harm Reduction Journal,Magdalena_Rowicka_1
Magdalena Rowicka,https://orcid.org/0000-0001-6971-0316,https://doi.org/10.1136/bmjopen-2019-029476,2019,BMJ open,Magdalena_Rowicka_2
Magdalena Rowicka,https://orcid.org/0000-0001-6971-0316,https://doi.org/10.5114/ppn.2017.71475,2017,Postepy Psychiatrii i Neurologii,Magdalena_Rowicka_3
Magdalena Rowicka,https://orcid.org/0000-0001-6971-0316,https://doi.org/10.12740/pp/62080,2017,Psychiatria Polska,Magdalena_Rowicka_4
Marcin Modest Sękowski,https://orcid.org/0000-0001-6736-0957,https://doi.org/10.1037/pap0000373,2021-07,Psychoanalytic Psychology,Marcin_Modest_Sękowski_1
Marcin Modest Sękowski,https://orcid.org/0000-0001-6736-0957,https://doi.org/10.1177/02654075211001574,2021-05-17,Journal of Social and Personal Relationships,Marcin_Modest_Sękowski_2
Marcin Modest Sękowski,https://orcid.org/0000-0001-6736-0957,https://doi.org/10.1177/0030222818754670,2020,Omega (United States),Marcin_Modest_Sękowski_3
Marcin Modest Sękowski,https://orcid.org/0000-0001-6736-0957,https://doi.org/10.1177/0030222819837778,2019,Omega (United States),Marcin_Modest_Sękowski_4
Marcin Modest Sękowski,https://orcid.org/0000-0001-6736-0957,https://doi.org/10.1080/07481187.2019.1609136,2019,Death Studies,Marcin_Modest_Sękowski_5
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3390/jcm10215171,2021-11-04,Journal of Clinical Medicine,Dawid_Konrad_Ścigała_1
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3390/su131910623,2021-09-24,Sustainability,Dawid_Konrad_Ścigała_2
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.1371/journal.pone.0255460,2021-08-24,PLOS ONE,Dawid_Konrad_Ścigała_3
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3390/ijerph18157730,2021-07-21,International Journal of Environmental Research and Public Health,Dawid_Konrad_Ścigała_4
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.1007/s10591-021-09567-9,2021-06,Contemporary Family Therapy,Dawid_Konrad_Ścigała_5
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.1177/00332941211010252,2021-04-20,Psychological Reports,Dawid_Konrad_Ścigała_6
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.1177/1073191119831770,2020-06-17,Assessment,Dawid_Konrad_Ścigała_7
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3389/fpsyg.2020.01241,2020-06-17,Frontiers in Psychology,Dawid_Konrad_Ścigała_8
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.2174/1874350102013010101,2020-06-11,The Open Psychology Journal,Dawid_Konrad_Ścigała_9
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3389/fpsyg.2019.02957,2020-01-24,Frontiers in Psychology,Dawid_Konrad_Ścigała_10
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.5964/ijpr.v13i1.323,2019-07-19,Interpersona: An International Journal on Personal Relationships,Dawid_Konrad_Ścigała_11
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3389/fpsyg.2019.01575,2019-07-09,Frontiers in Psychology,Dawid_Konrad_Ścigała_12
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3389/fpsyg.2018.02039,2018-10-30,,Dawid_Konrad_Ścigała_13
Dawid Konrad Ścigała,https://orcid.org/0000-0003-1409-5218,https://doi.org/10.3389/fpsyg.2018.01570,2018-09-07,,Dawid_Konrad_Ścigała_14
Joanna Edyta Świderska,https://orcid.org/0000-0001-7439-2973,https://doi.org/10.20377/jfr-666,2021-12-01,Journal of Family Research,Joanna_Edyta_Świderska_1
Joanna Edyta Świderska,https://orcid.org/0000-0001-7439-2973,https://doi.org/10.1016/j.pec.2021.07.007,2021-07,Patient Education and Counseling,Joanna_Edyta_Świderska_2
Joanna Edyta Świderska,https://orcid.org/0000-0001-7439-2973,https://doi.org/10.34766/fetr.v2i38.85,2019-08-01,Kwartalnik Naukowy Fides et Ratio,Joanna_Edyta_Świderska_3
Anna Więcek-Durańska,https://orcid.org/0000-0001-5566-8313,https://doi.org/10.12740/pp/onlinefirst/111622,2021-02-28,Psychiatria Polska,Anna_Więcek-Durańska_1
Dominika Magdalena Zakrzewska-Olędzka,https://orcid.org/0000-0003-2744-7905,https://doi.org/10.14746/sr.2020.4.3.05,2020-04-14,Society Register,Dominika_Magdalena_Zakrzewska-Olędzka_1
Dominika Magdalena Zakrzewska-Olędzka,https://orcid.org/0000-0003-2744-7905,https://doi.org/10.18502/kss.v4i2.6302,2020-01-30,KnE Social Sciences,Dominika_Magdalena_Zakrzewska-Olędzka_2
Dominika Magdalena Zakrzewska-Olędzka,https://orcid.org/0000-0003-2744-7905,https://doi.org/10.18502/kss.v4i2.6324,2020-01-30,KnE Social Sciences,Dominika_Magdalena_Zakrzewska-Olędzka_3
Dominika Magdalena Zakrzewska-Olędzka,https://orcid.org/0000-0003-2744-7905,https://doi.org/10.18502/kss.v4i2.6310,2020-01-30,KnE Social Sciences,Dominika_Magdalena_Zakrzewska-Olędzka_4
Dominika Magdalena Zakrzewska-Olędzka,https://orcid.org/0000-0003-2744-7905,https://doi.org/10.5209/soci.64452,2019-08-22,Sociedad e Infancias,Dominika_Magdalena_Zakrzewska-Olędzka_5
Dominika Magdalena Zakrzewska-Olędzka,https://orcid.org/0000-0003-2744-7905,https://doi.org/10.26881/pwe.2019.45.07,2019-06-30,Problemy Wczesnej Edukacji,Dominika_Magdalena_Zakrzewska-Olędzka_6
Dominika Magdalena Zakrzewska-Olędzka,https://orcid.org/0000-0003-2744-7905,https://doi.org/10.15290/pss.2017.30.08,2017,Pogranicze. Studia Społeczne,Dominika_Magdalena_Zakrzewska-Olędzka_7
Karolina Maria Ziembowicz,https://orcid.org/0000-0002-6774-0623,https://doi.org/10.3389/fpsyg.2019.02671,2019,Frontiers in Psychology,Karolina_Maria_Ziembowicz_1
Karolina Maria Ziembowicz,https://orcid.org/0000-0002-6774-0623,https://doi.org/10.1080/10447318.2018.1556894,2019,International Journal of Human-Computer Interaction,Karolina_Maria_Ziembowicz_2
