name,orcid,link,date,journal,id
Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.trf.2018.03.015,2018,Transportation Research Part F: Traffic Psychology and Behaviour,Agata_Patrycja_Błachnio_6
Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1007/s11126-017-9526-7,2018,Psychiatric Quarterly,Agata_Patrycja_Błachnio_7
Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1080/13674676.2018.1504904,2018,"Mental Health, Religion and Culture",Agata_Patrycja_Błachnio_8
Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.jth.2018.04.001,2018,Journal of Transport and Health,Agata_Patrycja_Błachnio_9
Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.psychres.2017.08.044,2017,Psychiatry Research,Agata_Patrycja_Błachnio_10
Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.chb.2016.11.037,2017,Computers in Human Behavior,Agata_Patrycja_Błachnio_11
Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.psychres.2017.03.022,2017,Psychiatry Research,Agata_Patrycja_Błachnio_12
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.12740/pp/120790,2021-12-31,Psychiatria Polska,Paweł_Jan_Brudek_1
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1017/s0144686x21001689,2021-11-15,Ageing and Society,Paweł_Jan_Brudek_2
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1515/humor-2020-0117,2021-08-26,HUMOR,Paweł_Jan_Brudek_3
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1177/0030222819837778,2021-05-10,OMEGA - Journal of Death and Dying,Paweł_Jan_Brudek_4
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.25167/ff/1861,2021-01-13,Family Forum,Paweł_Jan_Brudek_5
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1080/07481187.2019.1609136,2020-12-01,Death Studies,Paweł_Jan_Brudek_6
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1080/10508619.2018.1556061,2019,The International Journal for the Psychology of Religion,Paweł_Jan_Brudek_7
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.25167/ff/2018/25-40,2019-01-09,Family Forum,Paweł_Jan_Brudek_8
Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.17951/j.2018.31.2.285-299,2019-01-09,"Annales Universitatis Mariae Curie-Skłodowska, sectio J, Paedagogia-Psychologia",Paweł_Jan_Brudek_9
Joanna Barbara Chwaszcz,https://orcid.org/0000-0001-7068-4696,https://doi.org/10.3390/rel12030182,2021-03,Religions,Joanna_Barbara_Chwaszcz_1
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.comppsych.2020.152222,2021,Comprehensive Psychiatry,Andrzej_Cudo_1
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1177/0894439320985773,2021,Social Science Computer Review,Andrzej_Cudo_2
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1007/s12144-021-01374-7,2021,Current Psychology,Andrzej_Cudo_3
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.compedu.2021.104286,2021-11,Computers & Education,Andrzej_Cudo_4
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.3390/ijerph18126316,2021-06-10,International Journal of Environmental Research and Public Health,Andrzej_Cudo_5
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1080/07420528.2020.1851703,2021-02-01,Chronobiology International,Andrzej_Cudo_6
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1089/cyber.2019.0252,2020,"Cyberpsychology, Behavior, and Social Networking",Andrzej_Cudo_7
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1038/s41598-020-59222-w,2020,Scientific Reports,Andrzej_Cudo_8
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.jad.2020.07.056,2020,Journal of Affective Disorders,Andrzej_Cudo_9
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.5709/acp-0301-1,2020,Advances in Cognitive Psychology,Andrzej_Cudo_10
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.3390/jcm9123921,2020-12-03,Journal of Clinical Medicine,Andrzej_Cudo_11
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1371/journal.pone.0237610,2020-08-18,PLOS ONE,Andrzej_Cudo_12
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1007/s11126-019-09683-8,2020-03-26,Psychiatric Quarterly,Andrzej_Cudo_13
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1007/s11126-019-09685-6,2020-03-25,Psychiatric Quarterly,Andrzej_Cudo_14
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.12740/pp/82194,2019,Psychiatria Polska,Andrzej_Cudo_15
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.5709/acp-0257-6,2019,Advances in Cognitive Psychology,Andrzej_Cudo_16
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.5114/ppn.2019.89136,2019,Postepy Psychiatrii i Neurologii,Andrzej_Cudo_17
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.psychres.2018.12.086,2019,Psychiatry Research,Andrzej_Cudo_18
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1371/journal.pone.0226213,2019-12-10,PLOS ONE,Andrzej_Cudo_19
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1089/cyber.2018.0014,2018,"Cyberpsychology, Behavior, and Social Networking",Andrzej_Cudo_20
Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.3389/fnhum.2018.00320,2018,Frontiers in Human Neuroscience,Andrzej_Cudo_21
Monika Dacka,https://orcid.org/0000-0001-7029-7696,https://doi.org/10.4467/20843879pr.21.002.14116,2021,Psychologia Rozwojowa,Monika_Dacka_1
Monika Dacka,https://orcid.org/0000-0001-7029-7696,https://doi.org/10.17951/j.2021.34.3.221-232,2021-12-23,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia",Monika_Dacka_2
Monika Dacka,https://orcid.org/0000-0001-7029-7696,https://doi.org/10.17951/j.2021.34.3.181-198,2021-12-23,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia",Monika_Dacka_3
Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1007/s12671-020-01314-9,2020,Mindfulness,Tomasz_Jankowski_1
Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1027/1015-5759/a000603,2020,European Journal of Psychological Assessment,Tomasz_Jankowski_2
Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1016/j.paid.2019.01.034,2019,PERSONALITY AND INDIVIDUAL DIFFERENCES,Tomasz_Jankowski_3
Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.5709/acp-0259-4,2019,Advances in Cognitive Psychology,Tomasz_Jankowski_4
Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.3389/fnhum.2018.00087,2018,Frontiers in Human Neuroscience,Tomasz_Jankowski_5
Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1007/s11482-017-9508-9,2018,Applied Research in Quality of Life,Tomasz_Jankowski_6
Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.3389/fpsyg.2018.02078,2018,Frontiers in Psychology,Tomasz_Jankowski_7
Paweł Kot,https://orcid.org/0000-0003-1471-1228,https://doi.org/10.18290/pepsi-2020-0002,2021-02-24,Journal for Perspectives of Economic Political and Social Integration,Paweł_Kot_1
Karolina Elżbieta Krzysztofik,https://orcid.org/0000-0001-6160-9600,https://doi.org/10.31743/recl.6056,2020-12-11,Review of European and Comparative Law,Karolina_Elżbieta_Krzysztofik_1
Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.1075/ni.17080.kun,2019,Narrative Inquiry,Dorota_Krystyna_Kuncewicz_1
Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.17169/fqs-20.1.3005,2019-01-27,Forum Qualitative Sozialforschung / Forum: Qualitative Social Research,Dorota_Krystyna_Kuncewicz_2
Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.18290/rh.2018.66.1-9,2018,Roczniki Humanistyczne,Dorota_Krystyna_Kuncewicz_3
Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.14656/pfp20180403,2018,Polskie Forum Psychologiczne,Dorota_Krystyna_Kuncewicz_4
Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.18290/rh.2017.65.1-10,2017,Roczniki Humanistyczne,Dorota_Krystyna_Kuncewicz_5
Jan Jerzy Kutnik,https://orcid.org/0000-0002-4476-7161,https://doi.org/10.1016/j.paid.2021.110815,2021,Personality and Individual Differences,Jan_Jerzy_Kutnik_1
Jan Jerzy Kutnik,https://orcid.org/0000-0002-4476-7161,https://doi.org/10.24425/ppb.2020.134725,2020,Polish Psychological Bulletin,Jan_Jerzy_Kutnik_2
Bogusława Halina Lachowska,https://orcid.org/0000-0002-6858-6314,https://doi.org/10.26444/aaem/82539,2018,Annals of agricultural and environmental medicine : AAEM,Bogusława_Halina_Lachowska_1
Bogusława Halina Lachowska,https://orcid.org/0000-0002-6858-6314,https://doi.org/10.18290/rpsych.2017.20.4-5pl,2017,Roczniki Psychologiczne,Bogusława_Halina_Lachowska_2
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1007/s10899-021-10015-4,2021-12-10,Journal of Gambling Studies,Bernadeta_Lelonek-Kuleta_1
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.4309/jgi.2021.47.9,2021-03-08,Journal of Gambling Issues,Bernadeta_Lelonek-Kuleta_2
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1016/j.chb.2020.106592,2021-02,Computers in Human Behavior,Bernadeta_Lelonek-Kuleta_3
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.32084/tekapr.2020.13.2-29,2020,Teka Komisji Prawniczej PAN Oddział w Lublinie,Bernadeta_Lelonek-Kuleta_4
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1177/0004865819890379,2020-06-05,Australian & New Zealand Journal of Criminology,Bernadeta_Lelonek-Kuleta_5
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.4309/jgi.2020.44.7,2020-05-25,Journal of Gambling Issues,Bernadeta_Lelonek-Kuleta_6
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.3390/ijerph17020404,2020-01-08,International Journal of Environmental Research and Public Health,Bernadeta_Lelonek-Kuleta_7
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1089/cyber.2018.0731,2019,"Cyberpsychology, Behavior, and Social Networking",Bernadeta_Lelonek-Kuleta_8
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.3390/ijerph15061213,2018,International Journal of Environmental Research and Public Health,Bernadeta_Lelonek-Kuleta_9
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.3390/ijerph15050987,2018,International Journal of Environmental Research and Public Health,Bernadeta_Lelonek-Kuleta_10
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,Robert ladouceur's cognitive-behavioural conception of therapy for pathological gamblers,2018,Psychoterapia,Bernadeta_Lelonek-Kuleta_11
Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1556/2006.6.2017.020,2017,Journal of Behavioral Addictions,Bernadeta_Lelonek-Kuleta_12
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/apps.12288,2020,Applied Psychology,Mariola_Halina_Łaguna_1
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.13075/mp.5893.00959,2020,Medycyna Pracy,Mariola_Halina_Łaguna_2
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/jasp.12704,2020,Journal of Applied Social Psychology,Mariola_Halina_Łaguna_3
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.5964/ejop.v15i2.1632,2019,Europe's Journal of Psychology,Mariola_Halina_Łaguna_4
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1177/0305735619861831,2019,Psychology of Music,Mariola_Halina_Łaguna_5
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1007/s10902-018-0065-1,2019,Journal of Happiness Studies,Mariola_Halina_Łaguna_6
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.3390/ijerph16214201,2019-10,International Journal of Environmental Research and Public Health,Mariola_Halina_Łaguna_7
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.13075/mp.5893.00748,2018,Medycyna pracy,Mariola_Halina_Łaguna_8
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.3389/fpsyg.2018.00791,2018,Frontiers in Psychology,Mariola_Halina_Łaguna_9
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.18290/rpsych.2018.21.2-4,2018,Roczniki Psychologiczne,Mariola_Halina_Łaguna_10
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.18290/rpsych.2018.21.1-1,2018,Roczniki Psychologiczne,Mariola_Halina_Łaguna_11
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1002/jocb.364,2018,Journal of Creative Behavior,Mariola_Halina_Łaguna_12
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1177/1069072717714541,2018,Journal of Career Assessment,Mariola_Halina_Łaguna_13
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1037/pspp0000125,2018,Journal of Personality and Social Psychology,Mariola_Halina_Łaguna_14
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.13075/ijomeh.1896.01178,2018,International Journal of Occupational Medicine and Environmental Health,Mariola_Halina_Łaguna_15
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/ajsp.12336,2018,Asian Journal of Social Psychology,Mariola_Halina_Łaguna_16
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1007/s12144-017-9584-x,2017,Current Psychology,Mariola_Halina_Łaguna_17
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/joop.12166,2017,Journal of Occupational and Organizational Psychology,Mariola_Halina_Łaguna_18
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/joop.12170,2017,Journal of Occupational and Organizational Psychology,Mariola_Halina_Łaguna_19
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1002/jocb.215,2017,Journal of Creative Behavior,Mariola_Halina_Łaguna_20
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1007/s10902-016-9750-0,2017,Journal of Happiness Studies,Mariola_Halina_Łaguna_21
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1177/0022022117722633,2017,Journal of Cross-Cultural Psychology,Mariola_Halina_Łaguna_22
Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1108/jwl-01-2016-0002,2017,Journal of Workplace Learning,Mariola_Halina_Łaguna_23
Piotr Janusz Mamcarz,https://orcid.org/0000-0001-6307-6326,https://doi.org/10.5993/ajhb.45.4.2,2021,American Journal of Health Behavior,Piotr_Janusz_Mamcarz_1
Piotr Janusz Mamcarz,https://orcid.org/0000-0001-6307-6326,https://doi.org/10.1371/journal.pone.0252721,2021-06-10,PLOS ONE,Piotr_Janusz_Mamcarz_2
Piotr Janusz Mamcarz,https://orcid.org/0000-0001-6307-6326,https://doi.org/10.1016/j.trf.2020.06.008,2020,Transportation Research Part F: Traffic Psychology and Behaviour,Piotr_Janusz_Mamcarz_3
Piotr Janusz Mamcarz,https://orcid.org/0000-0001-6307-6326,https://doi.org/10.26444/aaem/123099,2020-12-22,Annals of Agricultural and Environmental Medicine,Piotr_Janusz_Mamcarz_4
Piotr Janusz Mamcarz,https://orcid.org/0000-0001-6307-6326,https://doi.org/10.1371/journal.pone.0236168,2020-07-23,PLOS ONE,Piotr_Janusz_Mamcarz_5
Piotr Janusz Mamcarz,https://orcid.org/0000-0001-6307-6326,https://doi.org/10.26444/aaem/110770,2020-03-17,Annals of Agricultural and Environmental Medicine,Piotr_Janusz_Mamcarz_6
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,"Temperament, parenting styles and the intensity of early maladaptive schemas: assessment of correlations in a non-clinical adult group",2020,Behavioural and Cognitive Psychotherapy,Dorota_Mącik_1
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,https://doi.org/10.1017/s1352465820000831,2020,Behavioural and Cognitive Psychotherapy,Dorota_Mącik_2
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,https://doi.org/10.3390/jcm9123921,2020-12,Journal of Clinical Medicine,Dorota_Mącik_3
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,https://doi.org/10.5114/cipp.2019.88583,2019,Current Issues in Personality Psychology,Dorota_Mącik_4
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Mediating role of neuroticism between early maladaptive schemas and negative emotionality,2019,Current Issues in Personality Psychology,Dorota_Mącik_5
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Związek mechanizmów obronnych z wczesnymi nieadaptacyjnymi schematami poznawczymi i cechami zaburzonej osobowości,2019,Przegląd Psychologiczny,Dorota_Mącik_6
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,https://doi.org/10.15557/pipk.2018.0002,2018,Psychiatria i Psychologia Kliniczna,Dorota_Mącik_7
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,"Early maladaptive schemas, parental attitudes and temperament, and the evolution of borderline and avoidant personality features--the search for interdependencies",2018,Psychiatria i Psychologia Kliniczna,Dorota_Mącik_8
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,https://doi.org/10.12740/pp/onlinefirst/76541,2018,Psychiatria Polska,Dorota_Mącik_9
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Polska adaptacja i walidacja krótkiej wersji Kwestionariusza Schematów Younga (YSQ-S3-PL),2018,Psychiatria Polska,Dorota_Mącik_10
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Rodzaj samoregulacji w zależnósci od płci i temperamentu u osób we wczesnej dorosłósci,2018,"Annales Universitatis Mariae Curie-Skłodowska, sectio J--Paedagogia-Psychologia",Dorota_Mącik_11
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Rola postaw rodzicielskich w kształtowaniu wczesnych nieadaptacyjnych schematów. Badania populacji nieklinicznej,2018,,Dorota_Mącik_12
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Różnice w ocenie funkcjonowania relacji romantycznej i wczesnych nieadaptacyjnych schematów Younga pomiędzy matkami i córkami,2018,"Annales Universitatis Mariae Curie-Skłodowska, sectio J--Paedagogia-Psychologia",Dorota_Mącik_13
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,W PUŁAPCE SCHEMATÓW?,2018,,Dorota_Mącik_14
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Związki wczesnych nieadaptacyjnych schematów z poczuciem sensu życia i dobrostanem psychicznym,2018,"Annales Universitatis Mariae Curie-Skłodowska, sectio J--Paedagogia-Psychologia",Dorota_Mącik_15
Dorota Mącik,https://orcid.org/0000-0001-5015-1059,Effectiveness of Theory of Mind therapy carried out by parents of children with autism--a preliminary study,2017,Studia Psychologica: Theoria et praxis,Dorota_Mącik_16
