name,orcid,link,title,date,journal,id
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.5114/ppn.2018.78712,"Humour, stress and coping in adults",2018,Advances in Psychiatry and Neurology,Małgorzata_Basińska_11
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.5114/ain.2018.83912,"Personal resources - resiliency, hope and spiritual wellbeing in relation to coping flexibility with stress in alcohol dependent persons",2018,Alkoholizm i Narkomania,Małgorzata_Basińska_12
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.13075/mp.5893.00753,Radzenie sobie przez humor dla relacji między stresem w pracy a satysfakcją zawodową,2018,Medycyna Pracy,Małgorzata_Basińska_13
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.13075/mp.5893.00693,Social support in groups of mothers with different family status and its significance for satisfaction with work,2018,Medycyna Pracy,Małgorzata_Basińska_14
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.5964/spb.v13i2.27156,The Resilience of Mothers and Their Job Satisfaction: The Differentiating Role of Single Motherhood,2018,Psychologia Społeczna,Małgorzata_Basińska_15
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.13075/ijomeh.1896.01052,Types of work-related behavior and experiences and stress coping strategies among single mothers and mothers in relationships differentiating role of work satisfaction,2018,International Journal of Occupational Medicine and Environmental Health,Małgorzata_Basińska_16
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.14691/cppj.24.2.315,Uwarunkowania satysfakcji z pracy u samotnych matek,2018,Czasopismo Psychologiczne,Małgorzata_Basińska_17
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.3390/ijerph14020126,Smoking Status and the Five-Factor Model of Personality: Results of a Cross-Sectional Study Conducted in Poland,2017,International Journal of Environmental Research and Public Health,Małgorzata_Basińska_19
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.2147/cia.s118136,The determinants of coping with pain in chronically ill geriatric patients - the role of a sense of coherence,2017,Clinical Interventions in Aging,Małgorzata_Basińska_21
Małgorzata Basińska,https://orcid.org/0000-0002-6763-8012,https://doi.org/10.5114/pson.2017.77298,Zasoby osobiste - prężność i nadzieja - a elastyczność w radzeniu sobie : moderująca rola poczucia stresu,2017,Psychoonkologia,Małgorzata_Basińska_22
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.35765/mjse.2021.1020.11,Proactive Coping in Youth and Old Age as an Indicator of Identity Formation in an Anormative Context,2021-12-27,Multidisciplinary Journal of School Education,Aleksandra_Błachnio_1
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.15219/em91.1533,Zadowolenie z życia słuchaczy uniwersytetów trzeciego wieku,2021-10,e-mentor,Aleksandra_Błachnio_2
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.34172/icnj.2021.26,Effectiveness of Acceptance and Commitment Therapy on Occupational Stress and Anxiety of Nurses Caring for Patients With COVID-19 in Tehran,2021-06-30,International Clinical Neuroscience Journal,Aleksandra_Błachnio_3
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.3390/ijerph18126427,Auditory Processing Disorders in Elderly Persons vs. Linguistic and Emotional Prosody,2021-06-14,International Journal of Environmental Research and Public Health,Aleksandra_Błachnio_4
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.5604/01.3001.0014.1358,Differences of the health-related quality of life of the senior citizens,2020,Acta Neuropsychologica,Aleksandra_Błachnio_5
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.18778/2450-4491.10.09,Krytyczne wydarzenia życiowe i ich znaczenie w biografiach seniorów,2020-06-24,Nauki o Wychowaniu. Studia Interdyscyplinarne,Aleksandra_Błachnio_6
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.17951/j.2019.32.2.201-211,Afekt i dobrostan polskich i japońskich seniorów,2019-10-31,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia",Aleksandra_Błachnio_7
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.26444/aaem/85711,Wellbeing and older adults in primary health care in Poland,2019-03-22,Annals of Agricultural and Environmental Medicine,Aleksandra_Błachnio_8
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.5281/zenodo.1065011,Availability Of Environmental Resources Vs. Health Conditions And Wellbeing Of Residents 60+ Of Rural Areas,2017-06-30,Zenodo,Aleksandra_Błachnio_9
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.15804/kie.2017.02.12,Need for ICT Education Among Older Adults,2017-06-30,Kultura i Edukacja,Aleksandra_Błachnio_10
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.26444/aaem/74200,"Health in old age, and patients’ approaches to telemedicine in Poland",2017-06-07,Annals of Agricultural and Environmental Medicine,Aleksandra_Błachnio_11
Aleksandra Błachnio,https://orcid.org/0000-0003-0756-7416,https://doi.org/10.5281/zenodo.1067216,Quality Of Life Of German Senior Citizens,2017-03-30,Zenodo,Aleksandra_Błachnio_12
Agata Borzyszkowska,https://orcid.org/0000-0002-7947-975X,https://doi.org/10.13075/mp.5893.00928,Dwa typy elastyczności - w radzeniu sobie i poznawcza - oraz ich relacja z odczuwanym stresem wśród funkcjonariuszy straży pożarnej,2020,Medycyna Pracy,Agata_Borzyszkowska_1
Agata Borzyszkowska,https://orcid.org/0000-0002-7947-975X,https://doi.org/10.5114/ain.2018.83912,"Personal resources - resiliency, hope and spiritual wellbeing in relation to coping flexibility with stress in alcohol dependent persons",2018,Alkoholizm i Narkomania,Agata_Borzyszkowska_2
Agata Borzyszkowska,https://orcid.org/0000-0002-7947-975X,https://doi.org/10.5114/pson.2017.77298,Zasoby osobiste - prężność i nadzieja - a elastyczność w radzeniu sobie : moderująca rola poczucia stresu,2017,Psychoonkologia,Agata_Borzyszkowska_3
Barbara Ciżkowicz,https://orcid.org/0000-0002-7176-0520,https://doi.org/10.12775/pbe.2017.005,Wyuczona bezradność jako zmienna pośrednicząca między stylem atrybucyjnym a osiągnięciami akademickimi,2017,Przegląd Badań Edukacyjnych,Barbara_Ciżkowicz_4
Monika Deja,https://orcid.org/0000-0001-5680-4903,https://doi.org/10.3390/ijerph18020799,"Satisfaction with Life, Emotions, and Identity Processes in Polish First-Time Mothers and Fathers and Their Child’s Age",2021-01-19,International Journal of Environmental Research and Public Health,Monika_Deja_1
Monika Deja,https://orcid.org/0000-0001-5680-4903,https://doi.org/10.5114/hpr.2018.72411,Identity and crisis in evaluation in young fathers in relation to age of the child,2018,Health Psychology Report,Monika_Deja_4
Monika Deja,https://orcid.org/0000-0001-5680-4903,https://doi.org/10.5604/01.3001.0012.4710,"Personalistyczne przesłanki edukacji aksjologicznej, czyli jak i po co nauczać o wartościach",2018,Problemy Opiekuńczo-Wychowawcze,Monika_Deja_5
Monika Deja,https://orcid.org/0000-0001-5680-4903,https://doi.org/10.15557/pipk.2017.0007,Trening uwagi u dzieci z ADHD - przegląd badań,2017,Psychiatria i Psychologia Kliniczna,Monika_Deja_9
Karolina Głogowska,https://orcid.org/0000-0002-5139-4826,https://doi.org/10.1007/s00278-018-0319-8,Psychopathologie bei jungen Erwachsenen aus sieben Ländern. Einfluss identitätsbezogener Risikofaktoren,2019,Psychotherapeut,Karolina_Głogowska_1
Karolina Głogowska,https://orcid.org/0000-0002-5139-4826,https://doi.org/10.1080/17405629.2017.1422719,The Experiences in Close Relationships Scale-Revised Child version : Reliability and structural validity of the Polish adaptation,2019,European Journal of Developmental Psychology,Karolina_Głogowska_3
Karolina Głogowska,https://orcid.org/0000-0002-5139-4826,https://doi.org/10.1177/2167696818791108,Emerging Adults' Psychopathology in Seven Countries : The Impact of Identity-Related Risk Factors,2018,Emerging Adulthood,Karolina_Głogowska_4
Karolina Głogowska,https://orcid.org/0000-0002-5139-4826,https://doi.org/10.1024/1422-4917/a000633,Psychopathologie bei Jugendlichen aus sieben Ländern : Welche Bedeutung hat die Kontrolle von Identitätsentwicklung und Familienbeziehungen?,2018,Zeitschrift für Kinder- und Jugendpsychiatrie und Psychotherapie,Karolina_Głogowska_5
Karolina Głogowska,https://orcid.org/0000-0002-5139-4826,https://doi.org/10.14691/cppj.23.1.43,Wewnątrzkulturowe uwarunkowania międzypokoleniowej transmisji przywiązania w adolescencji,2017,Czasopismo Psychologiczne,Karolina_Głogowska_7
Izabela Grzankowska,https://orcid.org/0000-0003-2278-8620,https://doi.org/10.4467/20843879pr.19.021.11727,Kwestionariusz Elastyczności w Radzeniu Sobie ze Stresem dla Adolescentów (KERS-14A),2019,Psychologia Rozwojowa,Izabela_Grzankowska_1
Izabela Grzankowska,https://orcid.org/0000-0003-2278-8620,https://doi.org/10.5114/ppn.2019.84354,Temperamental determinants of coping flexibility in adolescents,2019,Postępy Psychiatrii i Neurologii,Izabela_Grzankowska_2
Izabela Grzankowska,https://orcid.org/0000-0003-2278-8620,https://doi.org/10.13075/mp.5893.00693,Social support in groups of mothers with different family status and its significance for satisfaction with work,2018,Medycyna Pracy,Izabela_Grzankowska_3
Izabela Grzankowska,https://orcid.org/0000-0003-2278-8620,https://doi.org/10.5964/spb.v13i2.27156,The Resilience of Mothers and Their Job Satisfaction: The Differentiating Role of Single Motherhood,2018,Psychologia Społeczna,Izabela_Grzankowska_4
Izabela Grzankowska,https://orcid.org/0000-0003-2278-8620,https://doi.org/10.14691/cppj.24.2.315,Uwarunkowania satysfakcji z pracy u samotnych matek,2018,Czasopismo Psychologiczne,Izabela_Grzankowska_5
Izabela Grzankowska,https://orcid.org/0000-0003-2278-8620,https://doi.org/10.15557/pipk.2017.0036,Adolescents self-esteem and its role in the anger expression,2017,Psychiatria i Psychologia Kliniczna,Izabela_Grzankowska_7
Karolina Juszczyk,https://orcid.org/0000-0002-7733-1620,https://doi.org/10.1002/pbc.27989,Conditions for Relationship Satisfaction Among Parents of Children with Cancer - Pilot Studies,2019-12,Pediatric Blood & Cancer,Karolina_Juszczyk_1
Karolina Juszczyk,https://orcid.org/0000-0002-7733-1620,https://doi.org/10.15557/pipk.2018.0038,Parents facing their child’s struggle with cancer,2018-09-28,Psychiatria i Psychologia Kliniczna,Karolina_Juszczyk_2
Karolina Juszczyk,https://orcid.org/0000-0002-7733-1620,https://doi.org/10.1556/jba.7.2018.suppl.1,"5th International Conference on Behavioral Addictions (ICBA2018),                     April 23–25, 2018, Cologne, Germany",2018-04,Journal of Behavioral Addictions,Karolina_Juszczyk_3
Karolina Juszczyk,https://orcid.org/0000-0002-7733-1620,https://doi.org/10.15557/pipk.2017.0037,Coping with cancer and the effects of treatment in children and adolescents,2017-11-22,Psychiatria i Psychologia Kliniczna,Karolina_Juszczyk_4
Elżbieta Kasprzak,https://orcid.org/0000-0002-8718-7546,https://doi.org/10.34767/szp.2019.01.01,Cechy temperamentu i charakteru a skłonność do kształtowania pracy,2019,Szkoła - Zawód - Praca,Elżbieta_Kasprzak_2
Elżbieta Kasprzak,https://orcid.org/0000-0002-8718-7546,https://doi.org/10.14691/cppj.24.2.241,Does the social competence of future employees conform with the expectations of employers?,2018,Czasopismo Psychologiczne,Elżbieta_Kasprzak_5
Elżbieta Kasprzak,https://orcid.org/0000-0002-8718-7546,https://doi.org/10.7366/1896180020174308,Kwestionariusz kształtowania pracy - KKPracy. Polska adaptacja narzędzia,2017,Psychologia Społeczna,Elżbieta_Kasprzak_6
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.5114/cipp.2021.106412,Flexibility in coping with stress questionnaire: Structure and psychometric properties,2021,Current Issues in Personality Psychology,Agnieszka_Kruczek_1
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.15557/pipk.2021.0009,"The role of cultural psychological orientations for flexibility in coping with stress in Polish adolescents,Znaczenie kulturowych orientacji psychologicznych dla elastyczności w radzeniu sobie ze stresem polskiej młodzieży",2021,Psychiatria i Psychologia Kliniczna,Agnieszka_Kruczek_2
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.13075/ijomeh.1896.01567,"Cognitive flexibility and flexibility in coping in nurses - The moderating role of age, seniority and the sense of stress",2020,International Journal of Occupational Medicine and Environmental Health,Agnieszka_Kruczek_3
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.15557/pipk.2019.0016,Being or having? - young adults life orientations and their satisfaction with life,2019,Psychiatria i Psychologia Kliniczna,Agnieszka_Kruczek_4
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.5114/ppn.2019.86256,E-health - modern technologies in mental health care,2019,Advances in Psychiatry and Neurology,Agnieszka_Kruczek_5
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.13075/mp.5893.00814,Humor nauczycieli i jego związki z przewlekłym zmęczeniem - mediacyjna rola poczucia stresu w pracy,2019,Medycyna Pracy,Agnieszka_Kruczek_6
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.4467/20843879pr.19.021.11727,Kwestionariusz Elastyczności w Radzeniu Sobie ze Stresem dla Adolescentów (KERS-14A),2019,Psychologia Rozwojowa,Agnieszka_Kruczek_7
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.5114/ppn.2019.86254,Reflective-ruminative tendencies and coping flexibility in patients with non-specific inflammatory bowel diseases,2019,Advances in Psychiatry and Neurology,Agnieszka_Kruczek_8
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.5114/ppn.2019.84354,Temperamental determinants of coping flexibility in adolescents,2019,Postępy Psychiatrii i Neurologii,Agnieszka_Kruczek_9
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.5114/ppn.2018.78712,"Humour, stress and coping in adults",2018,Advances in Psychiatry and Neurology,Agnieszka_Kruczek_10
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.13075/mp.5893.00753,Radzenie sobie przez humor dla relacji między stresem w pracy a satysfakcją zawodową,2018,Medycyna Pracy,Agnieszka_Kruczek_11
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.15557/pipk.2017.0036,Adolescents self-esteem and its role in the anger expression,2017,Psychiatria i Psychologia Kliniczna,Agnieszka_Kruczek_13
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.5114/ain.2017.70287,Mood and coping flexibility in a group of adolescents using marijuana,2017,Alkoholizm i Narkomania,Agnieszka_Kruczek_14
Agnieszka Kruczek,https://orcid.org/0000-0002-3500-3127,https://doi.org/10.15557/pipk.2017.0035,Relationship of self-image and self-acceptance with the expression of anger in girls diagnosed with conduct disorder,2017,Psychiatria i Psychologia Kliniczna,Agnieszka_Kruczek_15
Hanna Liberska,https://orcid.org/0000-0003-4323-2090,https://doi.org/10.1177/0011128718787472,Aggressive Perpetration and Victimization Among Polish Male and Female Adolescents: The Role of Attachment to Parents and Self-Control,2019,Crime & Delinquency,Hanna_Liberska_1
Hanna Liberska,https://orcid.org/0000-0003-4323-2090,https://doi.org/10.36906/2311-4444/19-1/01,Principle of cultural conformity in professional teacher training,2019-03-20,Bulletin of Nizhnevartovsk State University,Hanna_Liberska_4
Hanna Liberska,https://orcid.org/0000-0003-4323-2090,https://doi.org/10.5114/hpr.2018.72411,Identity and crisis in evaluation in young fathers in relation to age of the child,2018,Health Psychology Report,Hanna_Liberska_6
Hanna Liberska,https://orcid.org/0000-0003-4323-2090,https://doi.org/10.5604/01.3001.0012.8280,Tożsamość i agresja wśród adolescentów,2018,Psychologia Wychowawcza,Hanna_Liberska_10
Hanna Liberska,https://orcid.org/0000-0003-4323-2090,https://doi.org/10.1007/s10826-017-0685-9,The Polish Spence Children's Anxiety Scale : Preliminary Evidence on Validity and Cross-Cultural Comparison,2017,Journal of Child and Family Studies,Hanna_Liberska_17
Hanna Liberska,https://orcid.org/0000-0003-4323-2090,https://doi.org/10.14413/herj/7/4/3,The Role of Assessment in Teaching Interaction for the Development of Autonomy,2017,Hungarian Educational Research Journal,Hanna_Liberska_18
Kamila Anna Litwic-Kaminska,https://orcid.org/0000-0003-4697-5412,https://doi.org/10.3390/ijerph17186522,Types of Cognitive Appraisal and Undertaken Coping Strategies during Sport Competitions,2020-09-08,International Journal of Environmental Research and Public Health,Kamila_Anna_Litwic-Kaminska_1
Kamila Anna Litwic-Kaminska,https://orcid.org/0000-0003-4697-5412,https://doi.org/10.3390/medicina55060258,Female Volleyball Players Are More Prone to Cortisol Anticipatory Stress Response than Sedentary Women,2019-06-08,Medicina,Kamila_Anna_Litwic-Kaminska_2
Kamila Anna Litwic-Kaminska,https://orcid.org/0000-0003-4697-5412,https://doi.org/10.14656/pfp20180405,Psychometric properties and validation of SR3S Questionnaire (Strategies of Coping with Stress in Sport),2018,Polskie Forum Psychologiczne,Kamila_Anna_Litwic-Kaminska_3
Kamila Anna Litwic-Kaminska,https://orcid.org/0000-0003-4697-5412,https://doi.org/10.5114/cipp.2017.68892,Temperament and chronotype among academic athletes - perspective of the regulative theory of temperament,2018,Current Issues in Personality Psychology,Kamila_Anna_Litwic-Kaminska_4
Alicja Malina,https://orcid.org/0000-0001-8866-5493,https://doi.org/10.4467/20843879pr.18.017.9358,Samoocena i styl przywiązania jako predyktory oceny zachowań komunikacyjnych własnych oraz partnera,2018,Psychologia Rozwojowa,Alicja_Malina_1
Alicja Malina,https://orcid.org/0000-0001-8866-5493,https://doi.org/10.5604/12321966.1232085,Psychological consequences of IVF fertilization - Review of research,2017,Annals of Agricultural and Environmental Medicine,Alicja_Malina_2
Alicja Malina,https://orcid.org/0000-0001-8866-5493,https://doi.org/10.14656/pfp20170409,The development of the family within the context of the assisted reproductive technology process : a socio--ecological model of understanding the IVF process in Poland,2017,Polskie Forum Psychologiczne,Alicja_Malina_4
Alicja Malina,https://orcid.org/0000-0001-8866-5493,https://doi.org/10.4467/20843879pr.17.010.7042,Wzajemne przywiązanie partnerów i wsparcie a ich satysfakcja z życia na różnych etapach rozwoju rodziny,2017,Psychologia Rozwojowa,Alicja_Malina_5
Maciej Michalak,https://orcid.org/0000-0001-9147-5420,https://doi.org/10.1556/jba.7.2018.suppl.1,Comparison of Internet Gaming Disorder measured with IGDS9-SF and IGDT-10 among Polish children aged 11-16,2018,Journal of Behavioral Addictions,Maciej_Michalak_1
Maciej Michalak,https://orcid.org/0000-0001-9147-5420,https://doi.org/10.14691/cppj.24.2.241,Does the social competence of future employees conform with the expectations of employers?,2018,Czasopismo Psychologiczne,Maciej_Michalak_2
Maciej Michalak,https://orcid.org/0000-0001-9147-5420,https://doi.org/10.7366/1896180020174308,Kwestionariusz kształtowania pracy - KKPracy. Polska adaptacja narzędzia,2017,Psychologia Społeczna,Maciej_Michalak_3
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.1037/cfp0000194,All Joy and Less Fun: Maternity Difficulties and Limitations in the Perception of Polish Mothers,2021,Couple and Family Psychology: Research and Practice,Paulina_Michalska_1
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.5604/01.3001.0014.9040,Deklaracje matek na temat sposobów chwalenia małych dzieci,2021,Psychologia Wychowawcza,Paulina_Michalska_2
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.1080/21683603.2020.1864533,Delay of gratification implications for school readiness in six-year-old children,2021,International Journal of School and Educational Psychology,Paulina_Michalska_3
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.34767/pfp.2021.01.01,Motywacje do chwalenia a wybrane sposoby chwalenia małych dzieci przez matki. Raport z badań,2021,Polskie Forum Psychologiczne,Paulina_Michalska_4
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.12740/pt/127021,"Balint Group in the physician-patient relationship - assumptions, objectives and significance",2020,Psychoterapia,Paulina_Michalska_5
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.5604/01.3001.0014.6231,Gotowość emocjonalno-motywacyjna sześciolatków do rozpoczęcia nauki w szkole - pomiar skalami inteligencji i rozwoju IDS a subiektywna ocena matek,2020,Psychologia Wychowawcza,Paulina_Michalska_6
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.15557/pipk.2020.0027,Leucopenia during paliperidone treatment in a patient with schizoaffective disorder - a case study,2020,Psychiatria i Psychologia Kliniczna,Paulina_Michalska_7
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.13075/mp.5893.00904,System wartości polskich kierowców a bezpieczeństwo na drodze. Raport z badań,2020,Medycyna Pracy,Paulina_Michalska_8
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.4467/20843879pr.20.011.12266,The School Readiness of Six-Year-Old and Seven-Year-Old Children as Measured by Intelligence and Development Scales (IDS) and Subjective Assessment of Mothers,2020,Psychologia Rozwojowa,Paulina_Michalska_9
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.14656/pfp20180106,School readiness of pre-school children : are six-year-old children ready for a school education?,2018,Polskie Forum Psychologiczne,Paulina_Michalska_10
Paulina Michalska,https://orcid.org/0000-0003-2703-158X,https://doi.org/10.34616/wwr20181.241.258,Użyteczność źródeł wiedzy o wychowaniu w opiniach matek małych dzieci,2018,Wychowanie w Rodzinie,Paulina_Michalska_11
Magdalena Miotk-Mrozowska,https://orcid.org/0000-0002-4093-7290,https://doi.org/10.4467/20843879pr.17.012.7044,Znaczenia nadawane urządzeniu dotykowemu przez rodziców małych dzieci w interakcji ja-dziecko-urządzenie mobilne - badanie eksploracyjne,2017,Psychologia Rozwojowa,Magdalena_Miotk-Mrozowska_1
Karolina Mudło-Głagolska,https://orcid.org/0000-0001-8079-3781,https://doi.org/10.34766/fetr.v47i3.767,Cognitive coping strategies and aggression in adolescents,2021-09-30,Kwartalnik Naukowy Fides et Ratio,Karolina_Mudło-Głagolska_1
Karolina Mudło-Głagolska,https://orcid.org/0000-0001-8079-3781,https://doi.org/10.21697/sp.2020.20.1.02,Polska adaptacja narzędzia do badania subiektywnej witalności w ujęciu Ryana i Frederick,2020-01-01,Studia Psychologica,Karolina_Mudło-Głagolska_2
Karolina Mudło-Głagolska,https://orcid.org/0000-0001-8079-3781,https://doi.org/10.4467/20843879pr.19.023.11729,Charakterystyka pasji a okres rozwoju człowieka - badania poprzeczne,2019,Psychologia Rozwojowa,Karolina_Mudło-Głagolska_4
Karolina Mudło-Głagolska,https://orcid.org/0000-0001-8079-3781,https://doi.org/10.5604/01.3001.0013.5806,Dotychczasowe kontuzje i pasja jako predyktory postrzeganej podatności na urazy sportowe u rekreacyjnych rowerzystów,2019,Medycyna Sportowa,Karolina_Mudło-Głagolska_5
Karolina Mudło-Głagolska,https://orcid.org/0000-0001-8079-3781,https://doi.org/10.24425/ppb.2019.131315,Job crafting among managers. The mediation role of autonomy at work,2019,Polish Psychological Bulletin,Karolina_Mudło-Głagolska_6
Anna Antonina Nogaj,https://orcid.org/0000-0002-7179-9740,https://doi.org/10.18290/rpsych.2019.22.4-3,Differences in the stress coping styles and social skills between classical and jazz musicians,2020-06-29,Roczniki Psychologiczne,Anna_Antonina_Nogaj_1
Anna Antonina Nogaj,https://orcid.org/0000-0002-7179-9740,https://doi.org/10.4467/20843879pr.18.004.8599,Temperament i kompetencje społeczne uczniów szkół artystycznych w okresie późnej adolescencji,2018,Psychologia Rozwojowa,Anna_Antonina_Nogaj_4
Anna Antonina Nogaj,https://orcid.org/0000-0002-7179-9740,https://doi.org/10.1515/ppb-2017-0031,Locus of control and styles of coping with stress in students educated at Polish music and visual art schools - a cross-sectional study,2017,Polish Psychological Bulletin,Anna_Antonina_Nogaj_7
Roman Ossowski,https://orcid.org/0000-0003-1275-0952,https://doi.org/10.5281/zenodo.3158258,Comparative analysis of the level's aggression of women and men training Brazilian Jiu - Jitsu in thelight of the possibilities for therapeutic purposes,2019,"Journal of Education, Health and Sport",Roman_Ossowski_1
Roman Ossowski,https://orcid.org/0000-0003-1275-0952,https://doi.org/10.20883/pielpol.2017.60,Poziom poczucia własnej skuteczności kobiet ciężarnych a wybrane aspekty przebiegu porodu,2017,Pielęgniarstwo Polskie,Roman_Ossowski_6
Roman Ossowski,https://orcid.org/0000-0003-1275-0952,https://doi.org/10.13075/mp.5893.00499,Wypalenie zawodowe u funkcjonariuszy służby więziennej. Rola osobowości i wybranych cech zawodowych,2017,Medycyna Pracy,Roman_Ossowski_8
Natalia Pilarska,https://orcid.org/0000-0002-5545-1752,https://doi.org/10.34767/pp.2021.01.10,Ciąża i poród w opiniach młodych kobiet,2021,Przegląd Pedagogiczny,Natalia_Pilarska_1
