Unnamed: 0,name,orcid,link,title,date,journal,id
53,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/ppn.2020.95721, Role of resiliency in the relationship between disability and quality of life of people with multiple sclerosis: mediation analysis,2020-05-27,Advances in Psychiatry and Neurology/Postępy Psychiatrii i Neurologii,Rafał_Janusz_Gerymski_10
54,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5604/01.3001.0013.7573,Niepełnosprawność a jakość życia pacjentów ze stwardnieniem rozsianym. Mediacyjna rola zapotrzebowania na wsparcie społeczne,2019,Men Disability Society,Rafał_Janusz_Gerymski_11
55,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/cipp.2019.92960,Psychometric properties and validation of the Polish adaptation of the light triad scale,2019,Current Issues in Personality Psychology,Rafał_Janusz_Gerymski_12
56,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/cipp.2019.89168,Self-efficacy as a mediator of the relationship between meaning in life and subjective well-being in cardiac patients,2019,Current Issues in Personality Psychology,Rafał_Janusz_Gerymski_13
57,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.1111/psyg.12381,Sexual activity and life satisfaction in older adults,2019,Psychogeriatrics,Rafał_Janusz_Gerymski_14
59,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.18778/1427-969x.22.01,Would you fancy a premium five o’clock after the funeral? Application of Terror Management Theory in daily shopping decisions ; Czy miałbyś ochotę na herbatkę po pogrzebie? Zastosowanie teorii opanowania trwogi w codziennych decyzjach zakupowych,2018,,Rafał_Janusz_Gerymski_16
66,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.13075/mp.5893.01149,"Workload, job satisfaction and occupational stress in Polish midwives before and during the COVID-19 pandemic",2021-10-12,Medycyna Pracy,Arkadiusz_Mirosław_Jasiński_1
67,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.29316/rs/135468,Are seniors digitally excluded? Analysis of the needs of older adults in terms of information support,2021-05-31,Rozprawy Społeczne,Arkadiusz_Mirosław_Jasiński_2
68,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.15452/cejnm.2021.12.0002,Perinatal stress events and burnout among midwives in Poland. The mediating role of self-efficacy,2021-03-05,Central European Journal of Nursing and Midwifery,Arkadiusz_Mirosław_Jasiński_3
70,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.30884/jogs/2020.02.11,Globalization and Life Satisfaction of the Polish Population. Before and during the COVID-19 Pandemic,2020-11-02,Journal of Globalization Studies,Arkadiusz_Mirosław_Jasiński_5
71,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.4467/20843879pr.19.011.10894,Postawy wobec globalizacji a satysfakcja z życia. Mediacyjna rola procesów tożsamościowych,2019-09-17,Psychologia Rozwojowa/Developmental Psychology,Arkadiusz_Mirosław_Jasiński_6
74,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.1080/23311908.2018.1451610,"Work satisfaction, psychological resiliency and sense of coherence as correlates of work engagement",2018-04-14,Cogent Psychology,Arkadiusz_Mirosław_Jasiński_9
75,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.34766/fetr.v47i3.874,The effect of depression and the reframing strategy on the level of satisfaction with family life in infertile and post-miscarriage couples: dyadic analyzes,2021-09-30,Kwartalnik Naukowy Fides et Ratio,Alicja_Kalus_1
76,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph18126358,Closeness to Parents and Experiencing Threats with COVID-19 Mediates the Link between Personality and Stress among Adolescents,2021-06-11,International Journal of Environmental Research and Public Health,Alicja_Kalus_2
77,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph18062890,Posttraumatic Growth and Spirituality in Mothers of Children with Pediatric Cancer,2021-03,International Journal of Environmental Research and Public Health,Alicja_Kalus_3
78,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.5114/hpr.2020.93768,Intimate relationship and its significance for eudaimonic well-being in young adults,2020,Health Psychology Report,Alicja_Kalus_4
79,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.12740/app/117706,Structure of family relationships in family systems  of spouses who do not take parent roles,2020-09-26,Archives of Psychiatry and Psychotherapy,Alicja_Kalus_5
80,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph17165721,Openness and Communication Effects on Relationship Satisfaction in Women Experiencing Infertility or Miscarriage: A Dyadic Approach,2020-08-07,International Journal of Environmental Research and Public Health,Alicja_Kalus_6
81,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.1080/13617672.2020.1746878,Young adults in relationships and singles: religiosity and the structure of values,2020-04-24,Journal of Beliefs & Values,Alicja_Kalus_7
82,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.4467/20843879pr.19.016.11294,Odraczanie rodzicielstwa a ocena rodziny pochodzenia przez młodych dorosłych,2019,Psychologia Rozwojowa,Alicja_Kalus_8
83,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.5114/hpr.2019.85658,Teenage motherhood and the evaluation of relationships in the family of origin in mothers in their early adulthood,2019,Health Psychology Report,Alicja_Kalus_9
84,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph16224447,Selected Predictors of the Sense of Intimacy in Relationships of Young Adults,2019-11-13,International Journal of Environmental Research and Public Health,Alicja_Kalus_10
86,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.5114/ain.2020.98882, Relation between current alcohol consumption and attitude towards alcohol use among students. ,2020,Alcoholism and Drug Addiction,Zofia_Agnieszka_Kardasz_1
87,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.25167/ff/1587,Changes in aggression and stressin perpetrators and victimsof domestic violence dueto the “Blue Cards” procedure,2020,Family Forum,Zofia_Agnieszka_Kardasz_2
88,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.1016/j.dhjo.2020.100923,The mediating effect of self-efficacy on the relationship between health locus of control and life satisfaction: A moderator role of movement disability,2020-04,Disability and Health Journal,Zofia_Agnieszka_Kardasz_3
89,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.1080/19419899.2020.1752786,"The Relationship of Number of Sexual Partners with Personality Traits, Age, Gender and Sexual Identification",2020-04-14,Psychology & Sexuality,Zofia_Agnieszka_Kardasz_4
90,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.24917/20845596.12.13,Doświadczenie rozwodu rodziców w dzieciństwie a style przywiązania w związkach intymnych młodych dorosłych,2019,Annales Universitatis Paedagogicae Cracoviensis. Studia Psychologica,Zofia_Agnieszka_Kardasz_5
91,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.5604/01.3001.0012.4722,Anxiety and stress. How policemen deal with these emotional states? Own research results,2018-09,Occupational Safety – Science and Practice,Zofia_Agnieszka_Kardasz_6
92,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.14746/tim.2021.30.2.16,"Urszula Dudziak, Misterium ludzkiego życia: od poczęcia do umierania. Studium dla duszpasterzy i doradców życia rodzinnego, Lublin 2021, ss. 197, ISBN 978-83-8061-879-4",2021-12-20,Teologia i Moralność,Dariusz_Krok_1
93,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.25167/so.3855,Does a denomination matter? Differences in religiosity and value systems between Catholics and Anglicans,2021-12-02,Studia Oecumenica,Dariusz_Krok_2
94,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/10508619.2020.1834746,The Interplay of Religious and Nonreligious Meaning-Making on Psychological Well-Being in Gastrointestinal Cancer Patients,2021-10-12,The International Journal for the Psychology of Religion,Dariusz_Krok_3
95,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-021-01375-7,"Religiosity, Meaning-Making and the Fear of COVID-19 Affecting Well-Being Among Late Adolescents in Poland: A Moderated Mediation Model",2021-10-02,Journal of Religion and Health,Dariusz_Krok_4
96,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-021-01278-7,The Religious Meaning System and Resilience in Spouse Caregivers of Cancer Patients: A Moderated Mediation Model of Hope and Affect,2021-08-26,Journal of Religion and Health,Dariusz_Krok_5
97,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-020-01107-3#citeas,Disclosure to God as a Mediator Between Private Prayer and Psychological Well‑Being in a Christian Sample,2021-03-27,Journal of Religion and Health,Dariusz_Krok_6
98,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/rel12010037,Interpersonal Forgiveness and Meaning in Life in Older Adults: The Mediating and Moderating Roles of the Religious Meaning System,2021-01-07,Religions,Dariusz_Krok_7
99,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/jcm10010132,"Risk of Contracting COVID-19, Personal Resources and Subjective Well-Being among Healthcare Workers: The Mediating Role of Stress and Meaning-Making",2021-01-02,Journal of Clinical Medicine,Dariusz_Krok_8
100,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/jcm9103225,"Risk Perception of COVID-19, Meaning-Based Resources and Psychological Well-Being amongst Healthcare Personnel: The Mediating Role of Coping",2020-10,Journal of Clinical Medicine,Dariusz_Krok_9
101,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.18290/rpsych20232-4,"A Polish Adaptation of the Multidimensional Existential Meaning Scale: Internal Structure, Reliability, and Validity",2020-10-08,Roczniki Psychologiczne,Dariusz_Krok_10
102,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/00223980.2020.1772702,Self-Efficacy and Psychological Well-Being in Cardiac Patients: Moderated Mediation by Affect and Meaning-Making,2020-08-17,The Journal of Psychology,Dariusz_Krok_11
103,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/13674676.2020.1821476,"Assessment of mental health, religion and culture: the development and examination of psychometric measures (Part VIII – Poland)",2020-07-02,"Mental Health, Religion & Culture",Dariusz_Krok_12
104,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/13674676.2019.1643572,Psychologiczny pomiar religijności [The psychological measurement of religiosity],2020-07-02,"Mental Health, Religion & Culture",Dariusz_Krok_13
105,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/rel11050218,"Correction: Zarzycka, B. et al. Religious Struggle and Psychological Well-Being: The Mediating Role of Religious Support and Meaning Making. Religions 2020, 11, 149",2020-04-28,Religions,Dariusz_Krok_14
106,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/rel11030149,Religious Struggle and Psychological Well-Being: The Mediating Role of Religious Support and Meaning Making,2020-03-24,Religions,Dariusz_Krok_15
107,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1002/pon.5157,Illness perception and affective symptoms in gastrointestinal cancer patients: A moderated mediation analysis of meaning in life and coping ,2019,Psycho-Oncology,Dariusz_Krok_16
108,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.25167/so.1353,Openness to interreligious dialogue – psychological antecedents and processes,2019,Studia Oecumenica,Dariusz_Krok_17
109,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/cipp.2018.79960,Optimism mediates the relationships between meaning in life and subjective and psychological well-being among late adolescents,2019,Current Issues in Personality Psychology,Dariusz_Krok_18
110,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/cipp.2019.92960,Psychometric properties and validation of the Polish adaptation of the Light Triad Scale,2019,Current Issues in Personality Psychology,Dariusz_Krok_19
111,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1002/pon.5155,Religious comfort and anxiety in women with cancer: The mediating role of hope and moderating role of religious struggle ,2019,Psycho-Oncology,Dariusz_Krok_20
112,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/cipp.2019.89168,Self-efficacy as a mediator of the relationship between meaning in life and subjective well-being in cardiac patients,2019,Current Issues in Personality Psychology,Dariusz_Krok_21
113,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.12740/app/109754,Sense of coherence and psychological well-being in cardiac patients: Is the association mediated by self-efficacy? ,2019,Archives of Psychiatry and Psychotherapy,Dariusz_Krok_22
114,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/10615806.2019.1633578,"The role of meaning in gastric cancer patients: relationships among meaning structures, coping, and psychological well-being ",2019,"Anxiety, Stress & Coping: An International Journal",Dariusz_Krok_23
115,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/10508619.2018.1556061,When Meaning Matters: Coping Mediates the Relationship of Religiosity and Illness Appraisal with Well-Being in Older Cancer Patients,2019,The International Journal for the Psychology of Religion,Dariusz_Krok_24
116,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/13229400.2016.1176589,Examining the role of religion in a family setting: religious attitudes and quality of life among parents and their adolescent children,2018,Journal of Family Studies,Dariusz_Krok_25
117,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/hpr.2018.71636,Meaning in life in cancer patients: relationships with illness perception and global meaning changes,2018,Health Psychology Report,Dariusz_Krok_26
119,Barbara Maria Mróz,https://orcid.org/0000-0003-0414-0468,https://doi.org/10.13075/mp.5893.01080,Selected personality dimensions and occupational burnout in the group of professional and volunteer firefighters,2021-11-19,Medycyna Pracy,Barbara_Maria_Mróz_1
122,Barbara Maria Mróz,https://orcid.org/0000-0003-0414-0468,https://doi.org/10.25167/so.1859,Scientific work and life of Edith Stein - psychological assumptions of empathy in the light of the problem of ecumenism,2020-12-23,Studia Oecumenica,Barbara_Maria_Mróz_4
126,Grzegorz Pajestka,https://orcid.org/0000-0002-5520-0347,https://doi.org/10.1177/10748407211031980,Digital or In-Person: The Relationship Between Mode of Interpersonal Communication During the COVID-19 Pandemic and Mental Health in Older Adults From 27 Countries,2021,Journal of Family Nursing,Grzegorz_Pajestka_1
127,Grzegorz Pajestka,https://orcid.org/0000-0002-5520-0347,https://doi.org/10.1080/08952841.2020.1781509,"“No matter how old I am, I don’t like what my stomach looks like.” Lifespan perspective on the changes in self-assessment of attractiveness and life satisfaction in women",2020-06-23,Journal of Women & Aging,Grzegorz_Pajestka_2
132,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.1186/s12888-021-03615-2,Changes in mental health during three waves of the COVID-19 pandemic: a repeated cross-sectional study among Polish university students,2021-12,BMC Psychiatry,Aleksandra_Maria_Rogowska_1
