Unnamed: 0,name,orcid,link,title,date,journal,id
110,Dorota Małgorzata Merecz-Kot,https://orcid.org/0000-0002-8294-4309,https://doi.org/10.13075/mp.5893.00580,"Use of work–life balance benefits
guaranteed by law in Poland –
Do size of the enterprise and gender matter?",2017-06-22,Medycyna Pracy,Dorota_Małgorzata_Merecz-Kot_12
111,Dorota Małgorzata Merecz-Kot,https://orcid.org/0000-0002-8294-4309,https://doi.org/10.13075/ijomeh.1896.00874,Effort–reward balance as a mediator of the relationship between supplementary person–organization fit and perceived stress among middle-level managers,2017-02-23,International Journal of Occupational Medicine and Environmental Health,Dorota_Małgorzata_Merecz-Kot_13
112,Dorota Małgorzata Merecz-Kot,https://orcid.org/0000-0002-8294-4309,https://doi.org/10.13075/ijomeh.1896.00797,"Socio-demographic predictors
of person–organization fit",2017-01-20,International Journal of Occupational Medicine and Environmental Health,Dorota_Małgorzata_Merecz-Kot_14
113,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.1007/s12144-020-00935-6,Type D personality in adolescents – the mediating role between depression and PTSD,2021-12-23,Current Psychology,Paulina_Michalska_1
114,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.1177/0886260520903141,The Mediating Role of Cognitive Processing in the Relationship Between Negative and Positive Effects of Trauma Among Female Victims of Domestic Violence,2021-12-06,Journal of Interpersonal Violence,Paulina_Michalska_2
115,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.1037/ser0000421,Psychological resilience and secondary traumatic stress in nurses working with terminally ill patients—The mediating role of job burnout.,2021-08,Psychological Services,Paulina_Michalska_3
116,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.1371/journal.pone.0247596,Prevalence and predictors of secondary traumatic stress symptoms in health care professionals working with trauma victims: A cross-sectional study,2021-02-23,PLOS ONE,Paulina_Michalska_4
117,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.1080/20008198.2021.1876382,Prevalence and determinants of secondary posttraumatic growth following trauma work among medical personnel: a cross sectional study,2021-01-01,European Journal of Psychotraumatology,Paulina_Michalska_5
118,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.12775/pbe.2020.007,"Stress and Coping Strategies Among Participants of Stress Management Interventions at the Science, Technology and Art Festival",2020-06-30,Przegląd Badań Edukacyjnych,Paulina_Michalska_6
119,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.1007/s10880-019-09606-6,The Relationship Between Emotional Processing Deficits and Posttraumatic Stress Disorder Symptoms Among Breast Cancer Patients: The Mediating Role of Rumination,2020-03-12,Journal of Clinical Psychology in Medical Settings,Paulina_Michalska_7
120,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.5114/ppn.2019.92485,Type D personality and post-traumatic stress symptoms in adolescents - the mediating role of resilience = Osobowość typu D a objawy zespołu stresu pourazowego u młodzieży - mediacyjna rola prężności,2019,Postępy Psychiatrii i Neurologii,Paulina_Michalska_8
121,Paulina Michalska,https://orcid.org/0000-0003-2179-0307,https://doi.org/10.14656/pfp20170303,Mediacyjna rola strategii radzenia sobie ze stwardnieniem rozsianym w relacji między poznawczą oceną choroby a potraumatycznym wzrostem = The mediating role of coping strategies with sclerosis multiplex in the relationship beetween cognitive appraisal of disease and posttraumatic growth,2017,Polskie Forum Psychologiczne,Paulina_Michalska_9
122,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1080/07420528.2020.1865393,The association between chronotype and suicidality among students of the medicine and psychology faculties – the mediating role of general mental health indices,2021-04-03,Chronobiology International,Katarzyna_Natalia_Nowakowska-Domagała_1
123,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.5114/ppn.2020.101203,"Clinical presentation, sexual function and quality of life as predictors of sexual satisfaction among women with urinary incontinence before a vaginal revitalization procedure",2020,Postępy Psychiatrii i Neurologii,Katarzyna_Natalia_Nowakowska-Domagała_2
124,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1016/j.euroneuro.2020.09.148,"P.193 The association between chronotype, mindfulness, general mental health indices and use of antidepressants among medical students",2020-11,European Neuropsychopharmacology,Katarzyna_Natalia_Nowakowska-Domagała_3
125,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1007/s10597-019-00507-4,Psychometric Properties of the Suicide Acceptance Questionnaire,2019,Community Mental Health Journal,Katarzyna_Natalia_Nowakowska-Domagała_4
126,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1007/s10902-019-00163-1,The Predictive Role of Positive Mental Health for Attitudes Towards Suicide and Suicide Prevention: Is the Well-Being of Students of the Helping Professions a Worthwhile Goal for Suicide Prevention?,2019,Journal of Happiness Studies,Katarzyna_Natalia_Nowakowska-Domagała_5
127,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1080/09291016.2019.1678243,Can chronotype and social jet lag predict burnout among physical therapists?,2019-10-16,Biological Rhythm Research,Katarzyna_Natalia_Nowakowska-Domagała_6
128,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1515/cpp-2018-0003,Eveningness and its possibility of predicting burnout symptoms among physicians and nurses - preliminary results,2018,Current Problems of Psychiatry,Katarzyna_Natalia_Nowakowska-Domagała_7
129,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.5114/ppn.2018.77034,Psychopathological profile and antipsychotic treatment may be linked to internalised stigma in schizophrenia - a cross-sectional study = Związek profilu psychopatologicznego i leczenia przeciwpsychotycznego z internalizacją piętna wśród pacjentów ze schizofrenią - badanie przekrojowe,2018,Postępy Psychiatrii i Neurologii = Advances in Psychiatry and Neurology,Katarzyna_Natalia_Nowakowska-Domagała_8
130,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.12659/msm.907742,"Type A Behavior Pattern, Impulsiveness, Risk Propensity, and Empathy as Predictors of Dyspnea and Number of Infections in Men with Chronic Obstructive Pulmonary Disease: A Cross-Sectional Study",2018,MEDICAL SCIENCE MONITOR,Katarzyna_Natalia_Nowakowska-Domagała_9
131,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.5114/ada.2018.77670,Type D personality and the degree of control of bronchial asthma,2018,Postępy Dermatologii i Alergologii,Katarzyna_Natalia_Nowakowska-Domagała_10
132,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1016/j.ejpsy.2017.09.003,Anxiety and depression in patients infected with Borrelia burgdorferi,2017,European Journal of Psychiatry,Katarzyna_Natalia_Nowakowska-Domagała_11
133,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1016/j.psychres.2016.12.034,"Differences in the verbal fluency, working memory and executive functions in alcoholics: Short-term vs. long-term abstainers",2017,Psychiatry Research,Katarzyna_Natalia_Nowakowska-Domagała_12
134,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1016/j.ejpsy.2017.09.004,"Duration of disability, functional independence, coping styles and the quality of life in patients with spinal cord injury - Pilot study",2017,European Journal of Psychiatry,Katarzyna_Natalia_Nowakowska-Domagała_13
135,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1007/s12144-015-9398-7,Emotional Distress Associated with Surgical Treatment and its Relationship with Coping Profiles Among Chronically ill Older Patients,2017,Current Psychology,Katarzyna_Natalia_Nowakowska-Domagała_14
136,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1080/07420528.2017.1316730,"Sleep quality, chronotype, temperament and bipolar features as predictors of depressive symptoms among medical students",2017,Chronobiology International : The Journal of Biological and Medical Rhythm Research,Katarzyna_Natalia_Nowakowska-Domagała_15
137,Katarzyna Natalia Nowakowska-Domagała,https://orcid.org/0000-0002-3564-2818,https://doi.org/10.1016/j.psychres.2017.08.089,Suicidal thoughts in persons treated for alcohol dependence: The role of selected demographic and clinical factors,2017,Psychiatry Research,Katarzyna_Natalia_Nowakowska-Domagała_16
138,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1007/s10943-021-01443-y,Empathy and Cognitive Processing as Factors Determining the Consequences of Secondary Exposure to Trauma Among Roman Catholic Clergymen,2021-10-25,Journal of Religion and Health,Janina_Jolanta_Ogińska-Bulik_1
139,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.5603/psych.a2021.0008,Negatywne i pozytywne skutki wtórnej ekspozycji na traumę wśród personelu medycznego — rola wsparcia społecznego,2021-09,Psychiatria,Janina_Jolanta_Ogińska-Bulik_2
141,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1007/s00420-021-01689-9,Burnout and posttraumatic stress symptoms in police officers exposed to traumatic events - the mediating role of ruminations,2021-05,International Archives of Occupational and Environmental Health,Janina_Jolanta_Ogińska-Bulik_4
143,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1080/10803548.2021.1907986,Ruminations and occupational stress as predictors of posttraumatic stress disorder and burnout among police officers,2021-03,Internationl Journal of Occupational Safety and Egonomics,Janina_Jolanta_Ogińska-Bulik_6
144,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1371/journal.pone.0247596,Prevalence and predictors of secondary traumatic stress symptoms in health care professionals working with trauma victims: A cross-sectional study,2021-02-23,PLOS ONE,Janina_Jolanta_Ogińska-Bulik_7
146,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1080/20008198.2021.1876382,Prevalence and determinants of secondary posttraumatic growth following trauma work among medical personnel: a cross sectional study,2021-01-01,European Journal of Psychotraumatology,Janina_Jolanta_Ogińska-Bulik_9
147,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.5603/psych.2020.0002,Negatywne i pozytywne konsekwencje ekspozycji na traumę u studentów obcokrajowców studiujących na Uniwersytecie Łódzkim = Negative and positive consequences of trauma exposure in foreign students studying at the University of Łodz,2020,Psychiatria,Janina_Jolanta_Ogińska-Bulik_10
148,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.5604/01.3001.0014.2048,Positive and negative effects of trauma in patients after myocardial infarction: the role of type D personality,2020,Medical Science Pulse,Janina_Jolanta_Ogińska-Bulik_11
149,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.5114/ppn.2020.96699,Positive effects of trauma among people living with human immunodeficiency virus – the role of rumination and coping strategies,2020,Postępy Psychiatrii i Neurologii,Janina_Jolanta_Ogińska-Bulik_12
150,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1037/ser0000421,Psychological Resilience and Secondary Traumatic Stress in Nurses Working With Terminally Ill Patients -The Mediating Role of Job Burnout,2020,Psychological Services,Janina_Jolanta_Ogińska-Bulik_13
151,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1177/0886260520903141,The Mediating Role of Cognitive Processing in the Relationship Between Negative and Positive Effects of Trauma Among Female Victims of Domestic Violence,2020,JOURNAL OF INTERPERSONAL VIOLENCE,Janina_Jolanta_Ogińska-Bulik_14
152,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1007/s12144-020-00935-6,Type D personality in adolescents – the mediating role between depression and PTSD,2020,CURRENT PSYCHOLOGY,Janina_Jolanta_Ogińska-Bulik_15
154,Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1177/0886260520976211,The Mediating Role of Cognitive Trauma Processing in the Relationship Between Empathy and Secondary Traumatic Stress Symptoms Among Female Professionals Working With Victims of Violence,2020-12-02,Journal of Interpersonal Violence,Janina_Jolanta_Ogińska-Bulik_17
