Unnamed: 0,name,orcid,link,title,date,journal,id
21,Małgorzata Anna Foryś-Nogala,https://orcid.org/0000-0001-9152-1650,https://doi.org/10.1111/lang.12390,Learning Orthographic Cognates and Non‐Cognates in the Classroom: Does Awareness of Cross‐Linguistic Similarity Matter?,2020-02-22,Language Learning,Małgorzata_Anna_Foryś-Nogala_4
22,Małgorzata Anna Foryś-Nogala,https://orcid.org/0000-0001-9152-1650,https://doi.org/10.3389/fpsyg.2017.01444,How does L1 and L2 exposure impact l1 performance in bilingual children? Evidence from Polish-English migrants to the United Kingdom,2017,Frontiers in Psychology,Małgorzata_Anna_Foryś-Nogala_5
23,Małgorzata Anna Foryś-Nogala,https://orcid.org/0000-0001-9152-1650,https://doi.org/10.1080/10489223.2016.1179744,"Syntactic, semantic and pragmatic correlates of the acquisition of exhaustivity in Wh-questions: A study of Polish monolingual children",2017,Language Acquisition,Małgorzata_Anna_Foryś-Nogala_6
24,Małgorzata Anna Foryś-Nogala,https://orcid.org/0000-0001-9152-1650,https://doi.org/10.1080/13670050.2015.1051944,"They learn the CLIL way, but do they like it? Affectivity and cognition in upper-primary CLIL classes",2017,International Journal of Bilingual Education and Bilingualism,Małgorzata_Anna_Foryś-Nogala_7
25,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.3390/jcm9113462,The Relationship between Suicide and Oxidative Stress in a Group of Psychiatric Inpatients,2020-10-28,Journal of Clinical Medicine,Jacek_Janusz_Gierus_1
26,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.1080/13625187.2020.1783652,Religiosity among women undergoing pregnancy termination for medical reasons: the experiences and views of Polish women,2020-09-02,The European Journal of Contraception & Reproductive Health Care,Jacek_Janusz_Gierus_2
27,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.3390/ijerph17113895,Attitudes and Opinions of Young Gynecologists on Pregnancy Termination: Results of a Cross-Sectional Survey in Poland,2020-05-31,International Journal of Environmental Research and Public Health,Jacek_Janusz_Gierus_3
29,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.1136/bmjopen-2019-029501,Multivariate analysis of biopsychosocial determinants of professional activity among patients after kidney or liver transplantation in Poland,2019,BMJ Open,Jacek_Janusz_Gierus_5
30,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.3390/ijerph16183413,Psychosocial Profile and Reproductive Decisions of Women Undergoing Pregnancy Termination for Medical Reasons—A Cross-Sectional Study,2019-09,International Journal of Environmental Research and Public Health,Jacek_Janusz_Gierus_6
31,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.1080/13625187.2019.1590698,Perceptions of attending medical staff by women accessing pregnancy termination in Poland: a qualitative study.,2019-04,The European journal of contraception & reproductive health care : the official journal of the European Society of Contraception,Jacek_Janusz_Gierus_7
34,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.1016/j.transproceed.2018.12.001,Determinants of professional activity after kidney and liver transplantation: Questionnaire development and validation,2018,Transplantation Proceedings,Jacek_Janusz_Gierus_10
35,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.12740/pp/onlinefirst/62657,"Evaluation of the relationship between cognitive functioning in patients with borderline personality disorder and their general functioning,Ocena zależności pomiędzy funkcjonowaniem poznawczym osób z osobowością chwiejną emocjonalnie typu borderline a ich ogólnym poziomem funkcjonowania",2018,Psychiatria Polska,Jacek_Janusz_Gierus_11
37,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.1016/j.pscychresns.2018.01.001,Proton magnetic resonance spectroscopy changes after lithium treatment. Systematic review,2018,Psychiatry Research - Neuroimaging,Jacek_Janusz_Gierus_13
38,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.3390/ijerph15122854,Role of social and informational support while deciding on pregnancy termination for medical reasons,2018,International Journal of Environmental Research and Public Health,Jacek_Janusz_Gierus_14
39,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.12740/pp/onlinefirst/64831,"The Cognitive Screening Scale for Schizophrenia (CSSS). Part 1. Design and structure of the scale,Przesiewowa Skala Funkcji Poznawczych w Schizofrenii (CSSS). Czesc 1. Konstrukcja i struktura skali",2018,Psychiatria Polska,Jacek_Janusz_Gierus_15
40,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.12740/pp/onlinefirst/69101,"The Cognitive Screening Scale for Schizophrenia (CSSS). Part 2. Validity of the scale,Przesiewowa Skala Funkcji Poznawczych w Schizofrenii (CSSS). Czesc 2. Trafnosc diagnostyczna metody",2018,Psychiatria Polska,Jacek_Janusz_Gierus_16
42,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.1016/j.apnu.2016.11.002,An Introduction to the Model of Crisis Intervention Procedure for Borderline Patients (CIP-BP): A Case Study,2017,Archives of Psychiatric Nursing,Jacek_Janusz_Gierus_18
45,Jacek Janusz Gierus,https://orcid.org/0000-0003-2532-3327,https://doi.org/10.1016/s2215-0366(17)30363-2,Institutional discrimination against psychiatric patients in Poland,2017,The Lancet Psychiatry,Jacek_Janusz_Gierus_21
46,Krzysztof Kiełkiewicz,https://orcid.org/0000-0003-4042-0969,https://doi.org/10.1007/s10943-019-00821-x,Construct Validity and Dimensionality of the Rosenberg Self-Esteem Scale and Its Association with Spiritual Values Within Irish Population,2020-02-03,Journal of Religion and Health,Krzysztof_Kiełkiewicz_1
47,Krzysztof Kiełkiewicz,https://orcid.org/0000-0003-4042-0969,https://doi.org/10.1080/01639625.2019.1665221,"Are Prisoners More Psychopathic than Non-forensic Populations? Profiling Psychopathic Traits among Prisoners, Community Adults, University Students, and Adolescents",2019-09-12,Deviant Behavior,Krzysztof_Kiełkiewicz_2
48,Krzysztof Kiełkiewicz,https://orcid.org/0000-0003-4042-0969,https://doi.org/10.1080/13617672.2019.1570451,Empirical investigation of a postmodern model of spirituality within the population of Republic of Ireland,2019-04-03,Journal of Beliefs & Values,Krzysztof_Kiełkiewicz_3
51,Ilona Laskowska-Levy,https://orcid.org/0000-0002-8945-3393,https://doi.org/10.12740/pp/onlinefirst/62394,Verbal fluency in research conducted with PET technique under conditions of extended cognitive activation with the use of 18F-fluorodeoxyglucose (FDG) tracer | Fluencja slowna w badaniach technika PET w warunkach przedluzonej aktywizacji poznawczej z zastosowaniem znacznika 18F-fluorodeoksyglukozy (FDG),2017,Psychiatria Polska,Ilona_Laskowska-Levy_1
52,Giuseppe Leonardi,https://orcid.org/0000-0003-0159-4851,https://doi.org/10.32614/rj-2021-062,Unidimensional and Multidimensional Methods for Recurrence Quantification Analysis with crqa,2021,The R Journal,Giuseppe_Leonardi_1
53,Giuseppe Leonardi,https://orcid.org/0000-0003-0159-4851,https://doi.org/10.1109/tcds.2019.2892991,"Multimodal Turn-Taking: Motivations, Methodological Challenges, and Novel Approaches",2019,IEEE Transactions on Cognitive and Developmental Systems,Giuseppe_Leonardi_2
54,Giuseppe Leonardi,https://orcid.org/0000-0003-0159-4851,https://doi.org/10.1016/j.physa.2018.08.058,A Method for the computation of entropy in the Recurrence Quantification Analysis of categorical time series,2018,Physica A: Statistical Mechanics and its Applications,Giuseppe_Leonardi_3
55,Giuseppe Leonardi,https://orcid.org/0000-0003-0159-4851,https://doi.org/10.3389/fpsyg.2018.02232,"Analyzing Multivariate Dynamics Using Cross-Recurrence Quantification Analysis (CRQA), Diagonal-Cross-Recurrence Profiles (DCRP), and Multidimensional Recurrence Quantification Analysis (MdRQA) – A Tutorial in R",2018-12-04,Frontiers in Psychology,Giuseppe_Leonardi_4
56,Giuseppe Leonardi,https://orcid.org/0000-0003-0159-4851,https://doi.org/10.1063/1.5024915,Deriving inferential statistics from recurrence plots: A recurrence-based test of differences between sample distributions and its comparison to the two-sample Kolmogorov-Smirnov test,2018-08-28,Chaos: An Interdisciplinary Journal of Nonlinear Science,Giuseppe_Leonardi_5
57,Giuseppe Leonardi,https://orcid.org/0000-0003-0159-4851,https://doi.org/10.3389/fpsyg.2017.02228,Combining Recurrence Analysis and Automatic Movement Extraction from Video Recordings to Study Behavioral Coupling in Face-to-Face Parent-Child Interactions,2017,Frontiers in Psychology,Giuseppe_Leonardi_6
58,Giuseppe Leonardi,https://orcid.org/0000-0003-0159-4851,https://doi.org/10.3389/fpsyg.2017.01656,Taking Up an Active Role: Emerging Participation in Early Mother–Infant Interaction during Peekaboo Routines,2017-10-10,Frontiers in Psychology,Giuseppe_Leonardi_7
59,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1038/s41597-020-00784-9,COVIDiSTRESS Global Survey dataset on psychological and behavioural consequences of the COVID-19 outbreak,2021,Scientific Data,Daniel_Pankowski_1
60,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1098/rsos.200589,Stress and worry in the 2020 coronavirus pandemic: relationships to trust and compliance with preventive measures across 48 countries in the COVIDiSTRESS global survey,2021,Royal Society Open Science,Daniel_Pankowski_2
61,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1016/j.jbspin.2021.105298,Cognitive Impairment in Patients with Rheumatoid Arthritis: A Systematic Review and Meta-analysis,2021-10,Joint Bone Spine,Daniel_Pankowski_3
62,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.3389/fpsyt.2021.614361,"The Role of Illness-Related Beliefs in Depressive, Anxiety, and Anger Symptoms: An On-line Survey in Women With Hypothyroidism",2021-04,Frontiers in Psychiatry,Daniel_Pankowski_4
63,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1007/s11136-020-02621-3,Comparative study of life satisfaction among patients with psoriasis versus healthy comparison group: the explanatory role of body image and resource profiles,2021-01-04,Quality of Life Research,Daniel_Pankowski_5
64,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1111/aphw.12234,Who is the Most Stressed During the COVID‐19 Pandemic? Data From 26 Countries and Areas,2020-12,Applied Psychology: Health and Well-Being,Daniel_Pankowski_6
65,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1002/jclp.23011,The role of beliefs about the impact of illness on fertility and close relationships for psychopathological symptoms in women treated for hypothyroidism,2020-12-27,Journal of Clinical Psychology,Daniel_Pankowski_7
66,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1016/j.ijchp.2020.07.004,Profiles of resources and posttraumatic growth among cancer and psoriatic patients compared to non-clinical sample,2020-08,International Journal of Clinical and Health Psychology,Daniel_Pankowski_8
67,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1371/journal.pone.0237859,Knowledge about traumatic World War II experiences among ancestors and subjective well-being of young adults: A person-centred perspective,2020-08-24,PLOS ONE,Daniel_Pankowski_9
68,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1037/tra0000676,Commentary on COVID-19 situation in Poland: Practical and empirical evaluation of current state.,2020-07,"Psychological Trauma: Theory, Research, Practice, and Policy",Daniel_Pankowski_10
69,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1109/mie.2020.2985194,Power Industrial Electronics and Informatics for Humans [Students and Young Professionals News],2020-06,IEEE Industrial Electronics Magazine,Daniel_Pankowski_11
70,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1080/13548506.2019.1619789,The role of psychological and medical variables in the process of adaptation to life with chronic illness in a group of COPD outpatients,2019-11-26,"Psychology, Health & Medicine",Daniel_Pankowski_12
71,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.3389/fpsyg.2019.01526,"Smoking Status, Body Mass Index, Health-Related Quality of Life, and Acceptance of Life With Illness in Stable Outpatients With COPD",2019-07-02,Frontiers in Psychology,Daniel_Pankowski_13
72,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1007/s12144-016-9526-z,Body Image and Body Experience Disturbances in Schizophrenia: an Attempt to Introduce the Concept of Body Self as a Conceptual Framework,2018,Current Psychology,Daniel_Pankowski_14
73,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.5114/fmpcr.2018.76459,"Sociodemographic variables, health-related behaviors, and disease characteristics in patients with psoriasis",2018,Family Medicine and Primary Care Review,Daniel_Pankowski_15
74,Daniel Pankowski,https://orcid.org/0000-0001-7667-5803,https://doi.org/10.1080/17522439.2017.1300186,Do specific metacognitive training modules lead to specific cognitive changes among patients diagnosed with schizophrenia? A single module effectiveness pilot study,2017,Psychosis,Daniel_Pankowski_16
75,Joanna Piekarska,https://orcid.org/0000-0001-6063-9269,https://doi.org/10.24425/ppb.2020.134726,Adolescents’ emotional abilities and stress coping strategies: The moderating role of gender ,2020,Polish Psychological Bulletin,Joanna_Piekarska_1
76,Joanna Piekarska,https://orcid.org/0000-0001-6063-9269,https://doi.org/10.5709/acp-0305-z,"Determinants of Perceived Stress in Adolescence: The Role of Personality Traits, Emotional Abilities, Trait Emotional Intelligence, Self-Efficacy, and Self-Esteem",2020-12,Advances in Cognitive Psychology,Joanna_Piekarska_2
77,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,https://doi.org/10.1080/0092623x.2019.1654578,Partners’ Sexual Satisfaction in Partnership and Marriage: A Study Method,2020,Journal of Sex and Marital Therapy,Mieczysław_Plopa_1
79,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,https://doi.org/10.1080/13229400.2016.1211550,The quality of parental relationships and dispositional empathy as predictors of satisfaction during the transition to marriage,2019,Journal of Family Studies,Mieczysław_Plopa_3
80,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,https://doi.org/10.1037/a0040320,"Bullying at work, personality and subjective well-being",2017,Journal of Occupational Health Psychology,Mieczysław_Plopa_4
87,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/cipp.2020.94261,Psychometric evaluation of the Polish version of the Support in Intimate Relationships Rating Scale – Revised (SIRRS-R),2020,Current Issues in Personality Psychology,HANNA_PRZYBYŁA-BASISTA_2
88,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.3390/ijerph17249436,Body Acceptance by Pregnant Women and Their Attitudes toward Pregnancy and Maternity as Predictors of Prenatal Depression,2020-12-16,International Journal of Environmental Research and Public Health,HANNA_PRZYBYŁA-BASISTA_3
89,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.1080/10502556.2020.1768487,The Role of Ego-Resiliency in Maintaining Post-divorce Well-being in Initiators and Non-Initiators of Divorce,2020-07-03,Journal of Divorce & Remarriage,HANNA_PRZYBYŁA-BASISTA_4
90,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.1080/13548506.2020.1737718,"The role of partner support, ego-resiliency, prenatal attitudes towards maternity and pregnancy in psychological well-being of women in high-risk and low-risk pregnancy",2020-05-27,"Psychology, Health & Medicine",HANNA_PRZYBYŁA-BASISTA_5
92,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.29119/1641-3466.2019.141.31,Marital dialogue as a constructive response to dissatisfaction in marriage and its predictors.,2019,Zeszyty Naukowe Politechniki Śląskiej: Organizacja i Zarządzanie [Scientific Papers of Silesian University of Technolgy. Organization and Management Series],HANNA_PRZYBYŁA-BASISTA_7
93,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2019.84213,Depression and marital satisfaction: The mediating role of sexual satisfaction and perceived partner acceptance in women after mastectomy,2019-04-03,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_8
98,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2018.71212,"Perceived stress, ego-resiliency, and relational resources as predictors of psychological well-being in parents of children with Down syndrome",2018,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_13
103,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2017.68235,Partner support as a mediator of the relationship between prenatal concerns and psychological well-being in pregnant women,2017,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_18
106,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.1016/j.jpsychores.2017.01.007,"Toward a better understanding of social anxiety and depression in psoriasis patients: The role of determinants, mediators, and moderators",2017,Journal of Psychosomatic Research,HANNA_PRZYBYŁA-BASISTA_21
109,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.5114/cipp.2020.96086,Affective temperaments and procrastination as mediated by emotional reactivity in a nonclinical adult sample,2020-06-30,"Current Issues in Personality Psychology, 8(2), 92–99",Ewa_Stanisławiak_1
110,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.1080/15402002.2017.1357121,"Affective Temperaments, Mood, and Insomnia Symptoms in a Nonclinical Sample",2019,Behavioral Sleep Medicine,Ewa_Stanisławiak_2
111,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.1007/s40519-018-0617-8,Association between sex and body mass index as mediated by temperament in a nonclinical adult sample,2019,Eating and Weight Disorders,Ewa_Stanisławiak_3
114,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.2478/plc-2019-0011,Parent-Child Conversations about Biological Kinds as a Potential Contributor to the Variability in Biological Knowledge,2019,Psychology of Language and Communication,Andrzej_Tarłowski_1
115,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.3389/fpsyg.2018.00520,Ontological Constraints in Children's Inductive Inferences: Evidence From a Comparison of Inferences Within Animals and Vehicles,2018-04,Frontiers in Psychology,Andrzej_Tarłowski_2
116,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.1515/plc-2017-0006,The reliance on inclusive living thing in inductive inference among 5-year-olds: the role of access to nature and the size of receptive vocabulary,2017-01,Psychology of Language and Communication,Andrzej_Tarłowski_3
117,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1016/j.jbspin.2021.105298,Cognitive Impairment in Patients with Rheumatoid Arthritis: A Systematic Review and Meta-analysis,2021-10,Joint Bone Spine,Kinga_Wytrychiewicz_1
118,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.3389/fpsyt.2021.614361,"The Role of Illness-Related Beliefs in Depressive, Anxiety, and Anger Symptoms: An On-line Survey in Women With Hypothyroidism",2021-04-22,Frontiers in Psychiatry,Kinga_Wytrychiewicz_2
119,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1002/jclp.23011,The role of beliefs about the impact of illness on fertility and close relationships for psychopathological symptoms in women treated for hypothyroidism,2020-12-27,Journal of Clinical Psychology,Kinga_Wytrychiewicz_3
120,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1037/tra0000676,Commentary on COVID-19 situation in Poland: Practical and empirical evaluation of current state.,2020-07,"Psychological Trauma: Theory, Research, Practice, and Policy",Kinga_Wytrychiewicz_4
121,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1109/mie.2020.2985194,Power Industrial Electronics and Informatics for Humans [Students and Young Professionals News],2020-06,IEEE Industrial Electronics Magazine,Kinga_Wytrychiewicz_5
122,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1080/13548506.2019.1619789,The role of psychological and medical variables in the process of adaptation to life with chronic illness in a group of COPD outpatients,2019-11-26,"Psychology, Health & Medicine",Kinga_Wytrychiewicz_6
123,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.3389/fpsyg.2019.01526,"Smoking Status, Body Mass Index, Health-Related Quality of Life, and Acceptance of Life With Illness in Stable Outpatients With COPD",2019-07-02,Frontiers in Psychology,Kinga_Wytrychiewicz_7
